,dtime,r_wspd,r_apower
15340,2021-07-01 14:15:00,3.5999999046325684,8812.0
15341,2021-07-01 14:30:00,3.7699999809265137,13031.830078125
15342,2021-07-01 14:45:00,3.930000066757202,13389.669921875
15343,2021-07-01 15:00:00,3.9100000858306885,12237.0
15344,2021-07-01 15:15:00,4.590000152587891,20256.169921875
15345,2021-07-01 15:30:00,4.800000190734863,23504.330078125
15346,2021-07-01 15:45:00,4.860000133514404,22719.169921875
15347,2021-07-01 16:00:00,5.110000133514404,28614.830078125
15348,2021-07-01 16:15:00,5.409999847412109,34985.0
15349,2021-07-01 16:30:00,5.679999828338623,41295.328125
15350,2021-07-01 16:45:00,6.190000057220459,51658.171875
15351,2021-07-01 17:00:00,6.510000228881836,55952.171875
15352,2021-07-01 17:15:00,6.239999771118164,51128.5
15353,2021-07-01 17:30:00,6.53000020980835,54370.5
15354,2021-07-01 17:45:00,6.650000095367432,62110.828125
15355,2021-07-01 18:00:00,6.989999771118164,68968.15625
15356,2021-07-01 18:15:00,6.909999847412109,68725.84375
15357,2021-07-01 18:30:00,7.269999980926514,83236.34375
15358,2021-07-01 18:45:00,7.909999847412109,90559.5
15359,2021-07-01 19:00:00,7.650000095367432,86290.0
15360,2021-07-01 19:15:00,7.679999828338623,91328.5
15361,2021-07-01 19:30:00,7.929999828338623,94305.5
15362,2021-07-01 19:45:00,7.690000057220459,84360.5
15363,2021-07-01 20:00:00,8.8100004196167,93326.5
15364,2021-07-01 20:15:00,8.970000267028809,107291.84375
15365,2021-07-02 12:15:00,2.6600000858306885,1804.3299560546875
15366,2021-07-02 12:30:00,2.3399999141693115,1359.1700439453125
15367,2021-07-02 12:45:00,2.369999885559082,1366.5
15368,2021-07-02 13:00:00,3.619999885559082,4347.830078125
15369,2021-07-02 13:15:00,4.25,13003.669921875
15370,2021-07-02 13:30:00,4.800000190734863,20541.830078125
15371,2021-07-02 13:45:00,4.880000114440918,24956.5
15372,2021-07-02 14:00:00,6.119999885559082,55456.5
15373,2021-07-02 14:15:00,6.28000020980835,57625.328125
15374,2021-07-02 14:30:00,6.710000038146973,71961.5
15375,2021-07-02 14:45:00,6.889999866485596,67781.15625
15376,2021-07-02 15:00:00,6.519999980926514,58293.5
15377,2021-07-02 15:15:00,5.400000095367432,27348.0
15378,2021-07-02 15:30:00,4.53000020980835,16124.0
15379,2021-07-02 15:45:00,4.119999885559082,10851.169921875
15380,2021-07-02 16:00:00,3.0999999046325684,3568.669921875
15381,2021-07-02 16:15:00,2.0999999046325684,0.0
15382,2021-07-02 16:30:00,2.190000057220459,0.0
15383,2021-07-02 16:45:00,3.049999952316284,1967.8299560546875
15384,2021-07-02 17:00:00,4.099999904632568,6750.330078125
15385,2021-07-02 17:15:00,2.4100000858306885,1372.8299560546875
15386,2021-07-02 17:30:00,1.659999966621399,0.0
15387,2021-07-02 17:45:00,1.940000057220459,0.0
