,dtime,p_sfc,rh_2,t_2,tdew2m,wdir_70,wspd_70
17497,2021-07-02 06:15:00,1002.82,96.897,24.68,24.153,73.885,0.826
17498,2021-07-02 06:30:00,1002.915,96.387,24.802,24.187,59.754,0.89
17499,2021-07-02 06:45:00,1003.011,95.866,24.914,24.208,50.653,1.035
17500,2021-07-02 07:00:00,1003.12,95.418,25.007,24.223,45.348,1.21
17501,2021-07-02 07:15:00,1003.245,95.107,25.075,24.236,41.906,1.387
17502,2021-07-02 07:30:00,1003.379,94.925,25.124,24.253,38.923,1.56
17503,2021-07-02 07:45:00,1003.512,94.843,25.164,24.278,35.55,1.736
17504,2021-07-02 08:00:00,1003.631,94.833,25.206,24.318,31.293,1.923
17505,2021-07-02 08:15:00,1003.729,94.872,25.255,24.373,26.232,2.132
17506,2021-07-02 08:30:00,1003.809,94.947,25.308,24.439,21.563,2.349
17507,2021-07-02 08:45:00,1003.877,95.052,25.356,24.506,18.174,2.539
17508,2021-07-02 09:00:00,1003.939,95.18,25.392,24.564,16.58,2.662
17509,2021-07-02 09:15:00,1003.998,95.324,25.412,24.608,17.057,2.687
17510,2021-07-02 09:30:00,1004.048,95.481,25.419,24.644,19.142,2.64
17511,2021-07-02 09:45:00,1004.078,95.646,25.424,24.677,22.291,2.559
17512,2021-07-02 10:00:00,1004.079,95.816,25.435,24.717,25.859,2.481
17513,2021-07-02 10:15:00,1004.044,95.989,25.457,24.769,29.158,2.432
17514,2021-07-02 10:30:00,1003.982,96.162,25.485,24.827,32.163,2.417
17515,2021-07-02 10:45:00,1003.905,96.333,25.513,24.884,35.054,2.436
17516,2021-07-02 11:00:00,1003.825,96.5,25.532,24.933,38.006,2.493
17517,2021-07-02 11:15:00,1003.753,96.639,25.54,24.967,41.069,2.591
17518,2021-07-02 11:30:00,1003.687,96.625,25.554,24.981,43.985,2.706
17519,2021-07-02 11:45:00,1003.623,96.312,25.596,24.968,46.56,2.813
17520,2021-07-02 12:00:00,1003.557,95.555,25.688,24.924,48.725,2.88
17521,2021-07-02 12:15:00,1003.486,94.284,25.843,24.848,50.487,2.885
17522,2021-07-02 12:30:00,1003.414,92.74,26.033,24.758,51.875,2.828
17523,2021-07-02 12:45:00,1003.343,91.241,26.222,24.675,52.865,2.717
17524,2021-07-02 13:00:00,1003.278,90.105,26.374,24.62,53.363,2.56
17525,2021-07-02 13:15:00,1003.22,89.564,26.463,24.61,53.377,2.368
17526,2021-07-02 13:30:00,1003.168,89.507,26.495,24.631,53.691,2.168
17527,2021-07-02 13:45:00,1003.12,89.74,26.488,24.667,55.596,1.992
17528,2021-07-02 14:00:00,1003.071,90.064,26.46,24.697,60.638,1.882
17529,2021-07-02 14:15:00,1003.019,90.323,26.423,24.709,69.341,1.892
17530,2021-07-02 14:30:00,1002.963,90.518,26.382,24.703,79.169,2.037
17531,2021-07-02 14:45:00,1002.901,90.685,26.336,24.689,87.476,2.288
17532,2021-07-02 15:00:00,1002.833,90.864,26.284,24.671,93.278,2.581
17533,2021-07-02 15:15:00,1002.758,91.089,26.227,24.657,96.835,2.852
17534,2021-07-02 15:30:00,1002.681,91.381,26.162,24.647,99.106,3.078
17535,2021-07-02 15:45:00,1002.606,91.754,26.088,24.642,100.84,3.253
17536,2021-07-02 16:00:00,1002.539,92.225,26.003,24.642,102.573,3.372
17537,2021-07-02 16:15:00,1002.484,92.794,25.906,24.648,104.676,3.441
17538,2021-07-02 16:30:00,1002.443,93.404,25.805,24.658,107.197,3.484
17539,2021-07-02 16:45:00,1002.417,93.983,25.709,24.666,110.061,3.529
17540,2021-07-02 17:00:00,1002.407,94.461,25.628,24.671,113.121,3.602
17541,2021-07-02 17:15:00,1002.413,94.788,25.568,24.67,116.142,3.719
17542,2021-07-02 17:30:00,1002.437,95.014,25.523,24.665,118.882,3.844
17543,2021-07-02 17:45:00,1002.479,95.211,25.486,24.662,121.238,3.929
17544,2021-07-02 18:00:00,1002.541,95.453,25.446,24.665,123.216,3.926
17545,2021-07-02 18:15:00,1002.621,95.791,25.398,24.677,124.905,3.802
17546,2021-07-02 18:30:00,1002.717,96.191,25.347,24.695,126.498,3.595
17547,2021-07-02 18:45:00,1002.827,96.596,25.301,24.719,128.151,3.361
17548,2021-07-02 19:00:00,1002.946,96.952,25.265,24.746,129.938,3.158
17549,2021-07-02 19:15:00,1003.071,97.215,25.247,24.773,131.824,3.032
17550,2021-07-02 19:30:00,1003.201,97.402,25.24,24.798,133.686,2.977
17551,2021-07-02 19:45:00,1003.334,97.54,25.238,24.82,135.416,2.978
17552,2021-07-02 20:00:00,1003.468,97.657,25.233,24.835,136.956,3.018
17553,2021-07-02 20:15:00,1003.601,97.778,25.221,24.844,138.292,3.081
17554,2021-07-02 20:30:00,1003.73,97.901,25.203,24.848,139.429,3.146
17555,2021-07-02 20:45:00,1003.85,98.022,25.186,24.851,140.397,3.194
17556,2021-07-02 21:00:00,1003.959,98.135,25.173,24.857,141.246,3.205
17557,2021-07-02 21:15:00,1004.052,98.234,25.167,24.868,142.082,3.167
17558,2021-07-02 21:30:00,1004.119,98.32,25.169,24.884,143.192,3.097
17559,2021-07-02 21:45:00,1004.153,98.394,25.175,24.903,144.914,3.021
17560,2021-07-02 22:00:00,1004.142,98.455,25.184,24.922,147.567,2.969
17561,2021-07-02 22:15:00,1004.083,98.503,25.194,24.941,151.253,2.97
17562,2021-07-02 22:30:00,1003.984,98.537,25.206,24.959,155.473,3.031
17563,2021-07-02 22:45:00,1003.859,98.556,25.222,24.977,159.581,3.15
17564,2021-07-02 23:00:00,1003.722,98.556,25.242,24.998,163.045,3.317
17565,2021-07-02 23:15:00,1003.583,98.538,25.269,25.021,165.605,3.519
17566,2021-07-02 23:30:00,1003.442,98.512,25.3,25.049,167.501,3.749
17567,2021-07-02 23:45:00,1003.295,98.492,25.335,25.08,169.042,4.003
17568,2021-07-03 00:00:00,1002.459,95.788,26.064,25.338,190.49,7.093
17569,2021-07-03 00:15:00,1002.311,95.859,26.054,25.341,189.947,7.042
17570,2021-07-03 00:30:00,1002.161,95.84,26.042,25.326,189.253,7.021
17571,2021-07-03 00:45:00,1002.005,95.748,26.028,25.296,188.403,7.068
17572,2021-07-03 01:00:00,1001.838,95.598,26.015,25.256,187.412,7.22
17573,2021-07-03 01:15:00,1001.658,95.404,26.003,25.21,186.365,7.497
17574,2021-07-03 01:30:00,1001.478,95.17,25.992,25.158,185.504,7.867
17575,2021-07-03 01:45:00,1001.313,94.898,25.985,25.103,185.039,8.276
17576,2021-07-03 02:00:00,1001.177,94.591,25.98,25.044,185.12,8.674
17577,2021-07-03 02:15:00,1001.081,94.26,25.979,24.984,185.802,9.021
17578,2021-07-03 02:30:00,1001.016,93.953,25.979,24.93,186.882,9.316
17579,2021-07-03 02:45:00,1000.965,93.726,25.981,24.89,188.133,9.568
17580,2021-07-03 03:00:00,1000.915,93.636,25.981,24.875,189.354,9.782
17581,2021-07-03 03:15:00,1000.854,93.716,25.981,24.889,190.394,9.964
17582,2021-07-03 03:30:00,1000.793,93.909,25.982,24.924,191.251,10.119
17583,2021-07-03 03:45:00,1000.746,94.132,25.99,24.972,191.951,10.254
17584,2021-07-03 04:00:00,1000.728,94.304,26.009,25.021,192.515,10.376
17585,2021-07-03 04:15:00,1000.749,94.363,26.04,25.063,192.955,10.494
17586,2021-07-03 04:30:00,1000.793,94.322,26.082,25.097,193.266,10.622
17587,2021-07-03 04:45:00,1000.841,94.216,26.128,25.125,193.439,10.775
17588,2021-07-03 05:00:00,1000.874,94.079,26.175,25.146,193.465,10.971
17589,2021-07-03 05:15:00,1000.879,93.936,26.217,25.162,193.36,11.21
17590,2021-07-03 05:30:00,1000.87,93.789,26.258,25.176,193.225,11.44
17591,2021-07-03 05:45:00,1000.869,93.634,26.302,25.192,193.171,11.59
17592,2021-07-03 06:00:00,1000.898,93.464,26.354,25.214,193.306,11.593
17593,2021-07-03 06:15:00,1000.972,93.269,26.418,25.243,193.713,11.413
17594,2021-07-03 06:30:00,1001.08,93.008,26.5,25.277,194.357,11.139
17595,2021-07-03 06:45:00,1001.202,92.636,26.604,25.312,195.147,10.897
17596,2021-07-03 07:00:00,1001.322,92.107,26.736,25.346,195.957,10.806
17597,2021-07-03 07:15:00,1001.423,91.389,26.898,25.375,196.638,10.95
17598,2021-07-03 07:30:00,1001.498,90.513,27.083,25.395,197.131,11.253
17599,2021-07-03 07:45:00,1001.539,89.52,27.282,25.406,197.438,11.604
17600,2021-07-03 08:00:00,1001.541,88.454,27.483,25.403,197.576,11.89
17601,2021-07-03 08:15:00,1001.502,87.355,27.679,25.386,197.581,12.023
17602,2021-07-03 08:30:00,1001.44,86.241,27.875,25.363,197.528,12.011
17603,2021-07-03 08:45:00,1001.374,85.126,28.078,25.343,197.503,11.888
17604,2021-07-03 09:00:00,1001.328,84.026,28.293,25.334,197.592,11.687
17605,2021-07-03 09:15:00,1001.315,82.958,28.525,25.345,197.86,11.435
17606,2021-07-03 09:30:00,1001.325,81.96,28.76,25.371,198.243,11.146
17607,2021-07-03 09:45:00,1001.341,81.074,28.984,25.406,198.637,10.825
17608,2021-07-03 10:00:00,1001.347,80.343,29.18,25.445,198.928,10.479
17609,2021-07-03 10:15:00,1001.328,79.788,29.339,25.485,198.99,10.115
17610,2021-07-03 10:30:00,1001.285,79.35,29.479,25.528,198.715,9.734
17611,2021-07-03 10:45:00,1001.219,78.952,29.622,25.583,197.982,9.339
17612,2021-07-03 11:00:00,1001.134,78.514,29.794,25.654,196.646,8.934
17613,2021-07-03 11:15:00,1001.033,77.986,30.009,25.747,194.596,8.535
17614,2021-07-03 11:30:00,1000.923,77.429,30.242,25.852,191.981,8.179
17615,2021-07-03 11:45:00,1000.814,76.93,30.462,25.956,189.1,7.905
17616,2021-07-03 12:00:00,1000.712,76.579,30.635,26.047,186.365,7.743
17617,2021-07-03 12:15:00,1000.623,76.452,30.735,26.118,184.16,7.705
17618,2021-07-03 12:30:00,1000.544,76.572,30.765,26.174,182.477,7.769
17619,2021-07-03 12:45:00,1000.466,76.952,30.734,26.227,181.154,7.907
17620,2021-07-03 13:00:00,1000.383,77.605,30.65,26.287,180.0,8.099
17621,2021-07-03 13:15:00,1000.289,78.516,30.525,26.362,178.869,8.32
17622,2021-07-03 13:30:00,1000.184,79.565,30.377,26.442,177.812,8.538
17623,2021-07-03 13:45:00,1000.071,80.604,30.226,26.515,176.908,8.718
17624,2021-07-03 14:00:00,999.953,81.488,30.09,26.571,176.216,8.824
17625,2021-07-03 14:15:00,999.833,82.108,29.985,26.598,175.775,8.833
17626,2021-07-03 14:30:00,999.722,82.516,29.903,26.603,175.57,8.78
17627,2021-07-03 14:45:00,999.633,82.805,29.834,26.594,175.587,8.712
17628,2021-07-03 15:00:00,999.578,83.067,29.764,26.578,175.814,8.679
17629,2021-07-03 15:15:00,999.566,83.376,29.683,26.562,176.24,8.714
17630,2021-07-03 15:30:00,999.586,83.743,29.586,26.542,176.868,8.788
17631,2021-07-03 15:45:00,999.625,84.163,29.47,26.513,177.714,8.855
17632,2021-07-03 16:00:00,999.667,84.629,29.33,26.47,178.807,8.871
17633,2021-07-03 16:15:00,999.703,85.132,29.166,26.41,180.181,8.805
17634,2021-07-03 16:30:00,999.74,85.643,28.993,26.342,181.78,8.684
17635,2021-07-03 16:45:00,999.79,86.13,28.829,26.277,183.507,8.546
17636,2021-07-03 17:00:00,999.865,86.562,28.692,26.227,185.231,8.429
17637,2021-07-03 17:15:00,999.973,86.915,28.593,26.199,186.81,8.363
17638,2021-07-03 17:30:00,1000.104,87.203,28.52,26.183,188.171,8.371
17639,2021-07-03 17:45:00,1000.241,87.449,28.453,26.165,189.258,8.472
17640,2021-07-03 18:00:00,1000.371,87.677,28.374,26.131,190.027,8.686
17641,2021-07-03 18:15:00,1000.482,87.905,28.269,26.071,190.482,9.016
17642,2021-07-03 18:30:00,1000.585,88.133,28.147,25.995,190.783,9.404
17643,2021-07-03 18:45:00,1000.695,88.355,28.022,25.915,191.112,9.777
17644,2021-07-03 19:00:00,1000.827,88.567,27.91,25.845,191.638,10.063
17645,2021-07-03 19:15:00,1000.991,88.76,27.822,25.796,192.482,10.209
17646,2021-07-03 19:30:00,1001.184,88.911,27.758,25.761,193.59,10.24
17647,2021-07-03 19:45:00,1001.397,88.99,27.715,25.733,194.864,10.2
17648,2021-07-03 20:00:00,1001.621,88.971,27.687,25.703,196.193,10.132
17649,2021-07-03 20:15:00,1001.851,88.846,27.672,25.664,197.454,10.069
17650,2021-07-03 20:30:00,1002.083,88.688,27.659,25.621,198.541,10.005
17651,2021-07-03 20:45:00,1002.318,88.59,27.637,25.58,199.359,9.927
17652,2021-07-03 21:00:00,1002.555,88.644,27.594,25.548,199.81,9.822
17653,2021-07-03 21:15:00,1002.79,88.909,27.524,25.529,199.834,9.682
17654,2021-07-03 21:30:00,1003.002,89.303,27.437,25.517,199.534,9.531
17655,2021-07-03 21:45:00,1003.168,89.709,27.345,25.504,199.066,9.396
17656,2021-07-03 22:00:00,1003.263,90.011,27.264,25.481,198.598,9.309
17657,2021-07-03 22:15:00,1003.271,90.127,27.202,25.442,198.285,9.284
17658,2021-07-03 22:30:00,1003.215,90.115,27.156,25.394,198.174,9.292
17659,2021-07-03 22:45:00,1003.128,90.067,27.116,25.345,198.281,9.29
17660,2021-07-03 23:00:00,1003.041,90.076,27.073,25.304,198.621,9.234
17661,2021-07-03 23:15:00,1002.979,90.211,27.021,25.278,199.206,9.095
17662,2021-07-03 23:30:00,1002.942,90.449,26.964,25.266,200.001,8.882
17663,2021-07-03 23:45:00,1002.923,90.74,26.906,25.263,200.955,8.617
17664,2021-07-04 00:00:00,1003.123,88.983,26.881,24.91,199.207,9.517
17665,2021-07-04 00:15:00,1002.959,89.088,26.847,24.897,199.22,9.462
17666,2021-07-04 00:30:00,1002.795,89.199,26.815,24.885,199.141,9.412
17667,2021-07-04 00:45:00,1002.653,89.31,26.785,24.877,198.952,9.343
17668,2021-07-04 01:00:00,1002.552,89.417,26.76,24.872,198.632,9.231
17669,2021-07-04 01:15:00,1002.507,89.516,26.741,24.873,198.167,9.062
17670,2021-07-04 01:30:00,1002.517,89.62,26.726,24.877,197.595,8.853
17671,2021-07-04 01:45:00,1002.577,89.744,26.711,24.885,196.978,8.628
17672,2021-07-04 02:00:00,1002.683,89.903,26.69,24.895,196.387,8.412
17673,2021-07-04 02:15:00,1002.823,90.106,26.663,24.905,195.909,8.227
17674,2021-07-04 02:30:00,1002.969,90.336,26.631,24.916,195.637,8.09
17675,2021-07-04 02:45:00,1003.086,90.569,26.598,24.927,195.665,8.015
17676,2021-07-04 03:00:00,1003.138,90.781,26.569,24.938,196.079,8.017
17677,2021-07-04 03:15:00,1003.107,90.955,26.546,24.947,196.888,8.096
17678,2021-07-04 03:30:00,1003.026,91.095,26.528,24.955,197.881,8.197
17679,2021-07-04 03:45:00,1002.947,91.212,26.511,24.96,198.824,8.247
17680,2021-07-04 04:00:00,1002.918,91.316,26.495,24.963,199.522,8.17
17681,2021-07-04 04:15:00,1002.976,91.416,26.478,24.964,199.833,7.919
17682,2021-07-04 04:30:00,1003.104,91.518,26.462,24.968,199.775,7.554
17683,2021-07-04 04:45:00,1003.274,91.626,26.455,24.98,199.387,7.164
17684,2021-07-04 05:00:00,1003.454,91.744,26.46,25.007,198.722,6.838
17685,2021-07-04 05:15:00,1003.622,91.864,26.482,25.051,197.889,6.649
17686,2021-07-04 05:30:00,1003.77,91.928,26.525,25.105,197.064,6.599
17687,2021-07-04 05:45:00,1003.901,91.866,26.591,25.159,196.439,6.672
17688,2021-07-04 06:00:00,1004.013,91.605,26.685,25.204,196.173,6.852
17689,2021-07-04 06:15:00,1004.107,91.1,26.808,25.232,196.351,7.113
17690,2021-07-04 06:30:00,1004.191,90.396,26.957,25.249,196.902,7.403
17691,2021-07-04 06:45:00,1004.272,89.564,27.128,25.263,197.737,7.661
17692,2021-07-04 07:00:00,1004.357,88.674,27.317,25.282,198.811,7.827
17693,2021-07-04 07:15:00,1004.452,87.786,27.521,25.313,200.111,7.858
17694,2021-07-04 07:30:00,1004.555,86.924,27.731,25.353,201.602,7.773
17695,2021-07-04 07:45:00,1004.661,86.098,27.942,25.399,203.229,7.608
17696,2021-07-04 08:00:00,1004.767,85.323,28.145,25.447,204.916,7.396
17697,2021-07-04 08:15:00,1004.867,84.598,28.338,25.494,206.522,7.167
17698,2021-07-04 08:30:00,1004.952,83.874,28.528,25.536,207.748,6.928
17699,2021-07-04 08:45:00,1005.012,83.093,28.727,25.572,208.214,6.684
17700,2021-07-04 09:00:00,1005.038,82.193,28.945,25.6,207.475,6.436
17701,2021-07-04 09:15:00,1005.026,81.147,29.19,25.62,205.187,6.203
17702,2021-07-04 09:30:00,1005.002,80.057,29.442,25.637,201.704,6.025
17703,2021-07-04 09:45:00,1004.997,79.059,29.677,25.655,197.733,5.94
17704,2021-07-04 10:00:00,1005.044,78.288,29.873,25.683,194.142,5.97
17705,2021-07-04 10:15:00,1005.161,77.849,30.011,25.723,191.614,6.107
17706,2021-07-04 10:30:00,1005.317,77.726,30.091,25.774,189.936,6.308
17707,2021-07-04 10:45:00,1005.466,77.873,30.121,25.835,188.638,6.529
17708,2021-07-04 11:00:00,1005.565,78.244,30.108,25.9,187.261,6.734
17709,2021-07-04 11:15:00,1005.582,78.786,30.06,25.968,185.493,6.898
17710,2021-07-04 11:30:00,1005.541,79.41,29.994,26.037,183.512,7.022
17711,2021-07-04 11:45:00,1005.479,80.02,29.929,26.104,181.593,7.111
17712,2021-07-04 12:00:00,1005.435,80.519,29.884,26.168,180.0,7.162
17713,2021-07-04 12:15:00,1005.436,80.853,29.869,26.225,178.958,7.168
17714,2021-07-04 12:30:00,1005.467,81.121,29.862,26.275,178.549,7.097
17715,2021-07-04 12:45:00,1005.504,81.464,29.832,26.316,178.846,6.912
17716,2021-07-04 13:00:00,1005.522,82.025,29.746,26.347,180.0,6.584
17717,2021-07-04 13:15:00,1005.504,82.893,29.586,26.366,182.2,6.108
17718,2021-07-04 13:30:00,1005.452,83.955,29.374,26.374,185.255,5.578
17719,2021-07-04 13:45:00,1005.377,85.048,29.146,26.371,188.6,5.103
17720,2021-07-04 14:00:00,1005.288,86.009,28.936,26.357,191.175,4.776
17721,2021-07-04 14:15:00,1005.194,86.708,28.771,26.335,191.842,4.645
17722,2021-07-04 14:30:00,1005.105,87.154,28.653,26.306,190.987,4.652
17723,2021-07-04 14:45:00,1005.027,87.392,28.575,26.275,189.609,4.716
17724,2021-07-04 15:00:00,1004.969,87.465,28.532,26.245,188.668,4.752
17725,2021-07-04 15:15:00,1004.936,87.413,28.515,26.219,188.773,4.696
17726,2021-07-04 15:30:00,1004.918,87.265,28.515,26.19,189.474,4.58
17727,2021-07-04 15:45:00,1004.905,87.048,28.518,26.151,190.03,4.462
17728,2021-07-04 16:00:00,1004.883,86.785,28.512,26.094,189.606,4.395
17729,2021-07-04 16:15:00,1004.846,86.509,28.488,26.017,187.643,4.427
17730,2021-07-04 16:30:00,1004.81,86.267,28.447,25.929,184.795,4.557
17731,2021-07-04 16:45:00,1004.793,86.115,28.392,25.845,181.995,4.767
17732,2021-07-04 17:00:00,1004.816,86.107,28.329,25.782,180.0,5.029
17733,2021-07-04 17:15:00,1004.894,86.276,28.26,25.747,179.183,5.313
17734,2021-07-04 17:30:00,1005.019,86.582,28.179,25.727,179.193,5.618
17735,2021-07-04 17:45:00,1005.177,86.965,28.079,25.704,179.586,5.957
17736,2021-07-04 18:00:00,1005.354,87.364,27.954,25.657,180.0,6.341
17737,2021-07-04 18:15:00,1005.538,87.731,27.799,25.576,180.2,6.771
17738,2021-07-04 18:30:00,1005.717,88.06,27.628,25.471,180.218,7.216
17739,2021-07-04 18:45:00,1005.88,88.358,27.459,25.362,180.132,7.631
17740,2021-07-04 19:00:00,1006.015,88.632,27.31,25.267,180.0,7.976
17741,2021-07-04 19:15:00,1006.114,88.887,27.193,25.2,179.868,8.22
17742,2021-07-04 19:30:00,1006.19,89.119,27.104,25.155,179.789,8.377
17743,2021-07-04 19:45:00,1006.255,89.322,27.031,25.122,179.815,8.476
17744,2021-07-04 20:00:00,1006.326,89.49,26.967,25.09,180.0,8.543
17745,2021-07-04 20:15:00,1006.412,89.615,26.902,25.05,180.39,8.6
17746,2021-07-04 20:30:00,1006.509,89.673,26.841,25.0,180.991,8.654
17747,2021-07-04 20:45:00,1006.605,89.635,26.787,24.94,181.798,8.706
17748,2021-07-04 21:00:00,1006.693,89.475,26.747,24.87,182.808,8.758
17749,2021-07-04 21:15:00,1006.762,89.182,26.722,24.791,183.977,8.815
17750,2021-07-04 21:30:00,1006.813,88.812,26.709,24.708,185.097,8.895
17751,2021-07-04 21:45:00,1006.844,88.434,26.701,24.629,185.92,9.018
17752,2021-07-04 22:00:00,1006.857,88.122,26.693,24.562,186.208,9.2
17753,2021-07-04 22:15:00,1006.851,87.94,26.679,24.514,185.856,9.448
17754,2021-07-04 22:30:00,1006.829,87.924,26.657,24.491,185.177,9.732
17755,2021-07-04 22:45:00,1006.794,88.103,26.629,24.497,184.546,10.005
17756,2021-07-04 23:00:00,1006.749,88.506,26.594,24.538,184.287,10.223
17757,2021-07-04 23:15:00,1006.695,89.135,26.554,24.615,184.607,10.349
17758,2021-07-04 23:30:00,1006.634,89.871,26.515,24.714,185.339,10.385
17759,2021-07-04 23:45:00,1006.566,90.57,26.485,24.815,186.246,10.348
17760,2021-07-05 00:00:00,1006.952,91.852,26.443,25.009,187.428,9.077
17761,2021-07-05 00:15:00,1006.795,91.875,26.414,24.985,187.498,9.022
17762,2021-07-05 00:30:00,1006.638,91.946,26.374,24.959,187.427,8.976
17763,2021-07-05 00:45:00,1006.5,92.02,26.334,24.932,187.236,8.96
17764,2021-07-05 01:00:00,1006.403,92.056,26.301,24.906,186.947,8.995
17765,2021-07-05 01:15:00,1006.359,92.023,26.283,24.882,186.612,9.093
17766,2021-07-05 01:30:00,1006.353,91.933,26.278,24.861,186.381,9.235
17767,2021-07-05 01:45:00,1006.364,91.812,26.282,24.843,186.411,9.391
17768,2021-07-05 02:00:00,1006.368,91.686,26.29,24.828,186.848,9.531
17769,2021-07-05 02:15:00,1006.349,91.574,26.3,24.817,187.777,9.634
17770,2021-07-05 02:30:00,1006.314,91.482,26.308,24.808,189.051,9.698
17771,2021-07-05 02:45:00,1006.274,91.414,26.311,24.799,190.478,9.726
17772,2021-07-05 03:00:00,1006.243,91.371,26.309,24.789,191.871,9.717
17773,2021-07-05 03:15:00,1006.23,91.349,26.298,24.775,193.068,9.673
17774,2021-07-05 03:30:00,1006.232,91.319,26.284,24.755,193.984,9.611
17775,2021-07-05 03:45:00,1006.246,91.245,26.27,24.728,194.545,9.549
17776,2021-07-05 04:00:00,1006.267,91.091,26.263,24.692,194.666,9.511
17777,2021-07-05 04:15:00,1006.293,90.838,26.265,24.648,194.322,9.509
17778,2021-07-05 04:30:00,1006.33,90.532,26.276,24.602,193.725,9.528
17779,2021-07-05 04:45:00,1006.387,90.236,26.292,24.564,193.141,9.544
17780,2021-07-05 05:00:00,1006.472,90.013,26.313,24.542,192.83,9.531
17781,2021-07-05 05:15:00,1006.591,89.904,26.337,24.545,192.974,9.469
17782,2021-07-05 05:30:00,1006.73,89.873,26.372,24.574,193.449,9.372
17783,2021-07-05 05:45:00,1006.872,89.861,26.428,24.628,194.049,9.261
17784,2021-07-05 06:00:00,1007.001,89.81,26.516,24.706,194.559,9.155
17785,2021-07-05 06:15:00,1007.102,89.658,26.643,24.804,194.814,9.072
17786,2021-07-05 06:30:00,1007.18,89.329,26.806,24.905,194.913,9.019
17787,2021-07-05 06:45:00,1007.242,88.743,27.0,24.985,195.027,9.002
17788,2021-07-05 07:00:00,1007.296,87.821,27.22,25.023,195.327,9.029
17789,2021-07-05 07:15:00,1007.345,86.523,27.458,25.004,195.916,9.101
17790,2021-07-05 07:30:00,1007.382,84.979,27.705,24.943,196.628,9.203
17791,2021-07-05 07:45:00,1007.394,83.361,27.949,24.861,197.24,9.311
17792,2021-07-05 08:00:00,1007.37,81.84,28.18,24.782,197.549,9.4
17793,2021-07-05 08:15:00,1007.304,80.546,28.389,24.721,197.413,9.453
17794,2021-07-05 08:30:00,1007.213,79.442,28.583,24.68,196.902,9.474
17795,2021-07-05 08:45:00,1007.121,78.453,28.772,24.652,196.136,9.477
17796,2021-07-05 09:00:00,1007.049,77.501,28.967,24.635,195.232,9.471
17797,2021-07-05 09:15:00,1007.016,76.535,29.173,24.622,194.304,9.469
17798,2021-07-05 09:30:00,1007.013,75.609,29.376,24.615,193.44,9.48
17799,2021-07-05 09:45:00,1007.026,74.802,29.558,24.612,192.726,9.511
17800,2021-07-05 10:00:00,1007.041,74.194,29.7,24.614,192.246,9.571
17801,2021-07-05 10:15:00,1007.048,73.844,29.79,24.622,192.015,9.66
17802,2021-07-05 10:30:00,1007.042,73.725,29.838,24.641,191.773,9.749
17803,2021-07-05 10:45:00,1007.025,73.795,29.862,24.679,191.198,9.803
17804,2021-07-05 11:00:00,1006.995,74.006,29.878,24.743,189.964,9.789
17805,2021-07-05 11:15:00,1006.953,74.315,29.901,24.834,187.844,9.697
17806,2021-07-05 11:30:00,1006.901,74.684,29.927,24.941,185.138,9.575
17807,2021-07-05 11:45:00,1006.839,75.075,29.949,25.05,182.336,9.478
17808,2021-07-05 12:00:00,1006.77,75.45,29.96,25.145,180.0,9.442
17809,2021-07-05 12:15:00,1006.694,75.784,29.954,25.214,178.58,9.484
17810,2021-07-05 12:30:00,1006.612,76.091,29.93,25.259,177.919,9.585
17811,2021-07-05 12:45:00,1006.522,76.398,29.885,25.283,177.69,9.728
17812,2021-07-05 13:00:00,1006.423,76.732,29.819,25.292,177.566,9.897
17813,2021-07-05 13:15:00,1006.315,77.106,29.733,25.29,177.306,10.078
17814,2021-07-05 13:30:00,1006.202,77.477,29.635,25.276,176.948,10.262
17815,2021-07-05 13:45:00,1006.09,77.792,29.536,25.248,176.592,10.435
17816,2021-07-05 14:00:00,1005.983,77.995,29.447,25.207,176.33,10.588
17817,2021-07-05 14:15:00,1005.886,78.056,29.376,25.151,176.222,10.71
17818,2021-07-05 14:30:00,1005.802,78.046,29.317,25.091,176.231,10.799
17819,2021-07-05 14:45:00,1005.729,78.062,29.259,25.039,176.295,10.854
17820,2021-07-05 15:00:00,1005.669,78.2,29.195,25.006,176.357,10.873
17821,2021-07-05 15:15:00,1005.621,78.531,29.117,25.001,176.375,10.858
17822,2021-07-05 15:30:00,1005.584,79.03,29.024,25.017,176.366,10.811
17823,2021-07-05 15:45:00,1005.551,79.643,28.918,25.044,176.365,10.738
17824,2021-07-05 16:00:00,1005.521,80.321,28.8,25.072,176.404,10.644
17825,2021-07-05 16:15:00,1005.49,81.019,28.673,25.093,176.506,10.534
17826,2021-07-05 16:30:00,1005.458,81.719,28.537,25.105,176.639,10.42
17827,2021-07-05 16:45:00,1005.428,82.411,28.397,25.11,176.754,10.315
17828,2021-07-05 17:00:00,1005.4,83.085,28.254,25.107,176.801,10.233
17829,2021-07-05 17:15:00,1005.378,83.736,28.11,25.098,176.755,10.182
17830,2021-07-05 17:30:00,1005.374,84.381,27.964,25.084,176.695,10.161
17831,2021-07-05 17:45:00,1005.398,85.044,27.813,25.067,176.727,10.162
17832,2021-07-05 18:00:00,1005.464,85.747,27.655,25.05,176.956,10.179
17833,2021-07-05 18:15:00,1005.58,86.502,27.491,25.035,177.455,10.204
17834,2021-07-05 18:30:00,1005.742,87.274,27.327,25.024,178.175,10.213
17835,2021-07-05 18:45:00,1005.941,88.015,27.177,25.017,179.044,10.18
17836,2021-07-05 19:00:00,1006.17,88.681,27.049,25.018,180.0,10.078
