dtime,p_sfc,rh_2,t_2,tdew2m,wdir_70,wspd_70,power
2021-05-19 05:15:00,0.345393593631938,0.8119526842956839,0.3038061609413181,0.5682651944358263,-0.6169383942260575,-0.8799314147823764,-1.2122545391964878
2021-05-19 05:30:00,0.3457845415735649,0.8242329765499332,0.3031240021263253,0.5743371521155679,-0.6131827361680988,-0.8992179175498914,-1.1121539912522382
2021-05-19 05:45:00,0.3461912535450957,0.8357635998002898,0.30357877466965355,0.5811097202968182,-0.6095453665529106,-0.9298494219453564,-1.1449395249948127
2021-05-19 06:00:00,0.346616882352512,0.844438341131053,0.3055115579788002,0.5878822884780684,-0.6075443203960454,-0.971258677887374,-0.9758075392428178
2021-05-19 06:15:00,0.3470645808017945,0.8483294802464987,0.3096045108687568,0.5943045514085644,-0.6084314837168231,-1.022311185213149,-0.864750389846145
2021-05-19 06:30:00,0.3474965152211723,0.8459733776628344,0.31608501961118873,0.5997926670037156,-0.6109746852363857,-1.0796034434342965,-1.0169474930822364
2021-05-19 06:45:00,0.3478653935209333,0.8359420924202642,0.3255215498852557,0.6037627931789311,-0.6127588692481717,-1.1385974518996367,-0.9292157145132915
2021-05-19 07:00:00,0.34813022922332554,0.8169861761789666,0.3379141016909586,0.6058646246834571,-0.6103339561713795,-1.1958897101207842,-1.039384794013653
2021-05-19 07:15:00,0.3482626470745218,0.7888557392709762,0.35349006129996074,0.6058646246834571,-0.6003878696084394,-1.2477930925686556,-0.9639329698377757
2021-05-19 07:30:00,0.3483162447761966,0.7557632075276938,0.37111249735394175,0.6051640141819485,-0.5852075194529113,-1.296292974528142,-1.0967370530936764
2021-05-19 07:45:00,0.3483540784479668,0.7230990580723498,0.3896444784945797,0.605397551015785,-0.569968025075998,-1.3442256064062306,-1.1292520827873744
2021-05-19 08:00:00,0.34844866262739255,0.6962894665521717,0.4076079939560572,0.6085502982725737,-0.5621215583722315,-1.3955617387727044,-1.2545469226650545
2021-05-19 08:15:00,0.3486409837922252,0.6791898735586093,0.4242071917875485,0.6156731717045782,-0.5699877398164597,-1.4531376220345509,-1.2768210331315029
2021-05-19 08:30:00,0.3488805970467707,0.6699439558439273,0.4396694582607191,0.6259487923933719,-0.5912993742555843,-1.5141170057847821,-1.2768210331315029
2021-05-19 08:45:00,0.3490855294355265,0.6651603536286091,0.45444956591889657,0.6380927077528551,-0.6151246381035788,-1.5756636396164108,-1.2768210331315029
2021-05-19 09:00:00,0.3491738080029907,0.661483405657133,0.4690022873054098,0.6507036967800108,-0.6086187737512095,-1.6355085232038473,-1.2768210331315029
2021-05-19 09:15:00,0.3490886822415073,0.6558073403419424,0.4842371675069159,0.6628476121394941,-0.4559182515049199,-1.6902481560587062,-1.2768210331315029
2021-05-19 09:30:00,0.34886483301686644,0.6462401359113061,0.5010637516100718,0.6744076854143868,0.13661813044245055,-1.709534658826221,-1.2768210331315029
2021-05-19 09:45:00,0.3485558580307418,0.6311396602614586,0.5208463572448632,0.6856174534385252,0.5589768727242124,-1.657347651337651,-1.2768210331315029
2021-05-19 10:00:00,0.3482185077907897,0.6089351783366239,0.5449493020412757,0.6968272214626636,0.7055756827975981,-1.5776490149013023,-1.2768210331315029
2021-05-19 10:15:00,0.34789376877476114,0.5787699255609239,0.5741684379501345,0.7081537579037203,0.7893239002790052,-1.4837691264300157,-1.2768210331315029
2021-05-19 10:30:00,0.3475784881766749,0.5431427986140024,0.6072531404772857,0.7198305995955309,0.8395274868647874,-1.377976986249382,-1.2768210331315029
2021-05-19 10:45:00,0.3472474435486844,0.5052666646554018,0.6426117057210796,0.7324415886226866,0.8645947793618706,-1.2642433449291832,-1.2768210331315029
2021-05-19 11:00:00,0.3468848708608853,0.46839008936865845,0.6787661229156983,0.7462202618190237,0.8697107545116882,-1.1465389530392016,-1.2768210331315029
2021-05-19 11:15:00,0.34647500608337334,0.43476207976545184,0.7143520744311567,0.7611666191845415,0.8609672671169132,-1.0282673110678227,-1.2768210331315029
2021-05-19 11:30:00,0.3460020851862442,0.4023478199780724,0.7495969465391183,0.7761129765500594,0.8522730665732925,-0.9128319195034315,-1.2768210331315029
2021-05-19 11:45:00,0.3454661081694979,0.3681486339909475,0.7851828980545763,0.7897748813294778,0.8532095167452245,-0.8050544040379062,-1.2768210331315029
2021-05-19 12:00:00,0.3448576166151913,0.3291301472645094,0.8217920877925237,0.8007511125197802,0.8697107545116882,-0.7089055152410298,-1.2768210331315029
2021-05-19 12:15:00,0.34417661052332527,0.28365022769499243,0.8596519020246247,0.8081075227856208,0.9031765264454662,-0.6235343779907061,-1.2552239035490576
2021-05-19 12:30:00,0.34342308989389964,0.23563571292183688,0.8970569437133972,0.8130117962961816,0.94231028626199,-0.541566741228767,-1.2336267739666122
2021-05-19 12:45:00,0.34260966595083725,0.19029858744829978,0.9321881226855265,0.8170986908883153,0.9753521912758408,-0.45903185438543087,-1.1993302094710856
2021-05-19 13:00:00,0.3417426443061004,0.15299362987361748,0.9628852693602032,0.822119732815794,0.9931348871723163,-0.3764969675420944,-1.1956958914918852
2021-05-19 13:15:00,0.3408409417955739,0.12761197931323565,0.9877840661074404,0.8292426062477986,0.9916069947865329,-0.2982164563092394,-1.246886724645654
2021-05-19 13:30:00,0.33996130892691356,0.11272569480735761,1.0067708197914071,0.8376499322659022,0.9791768509254152,-0.22674294605315434,-1.2316743715160805
2021-05-19 13:45:00,0.33916364901375584,0.10551459296038561,1.0204139960912635,0.8458237214501699,0.965228672048745,-0.16491268718082677,-1.2295779137562477
2021-05-19 14:00:00,0.33851101817571755,0.10319418890071647,1.0290546744145053,0.8525962896314202,0.9574807790472871,-0.11726368034343666,-1.1722754714490597
2021-05-19 14:15:00,0.33804440289054993,0.10319418890071647,1.0333750135761264,0.8567999526404723,0.9606844243723175,-0.08663217594797173,-1.1757511704486057
2021-05-19 14:30:00,0.33769759423265516,0.10426514462056384,1.0343982517986157,0.8585514788942439,0.9709360894124144,-0.06621117301766169,-1.2079872981478805
2021-05-19 14:45:00,0.3373728552166266,0.10540749738840087,1.0331476273044624,0.8580844052265714,0.9825382141741393,-0.04635742016874908,-1.2496099768586162
2021-05-19 15:00:00,0.3369819072749997,0.10562168853237035,1.0306463783161555,0.8558658053051275,0.9899115271068243,-0.018562166180271584,-1.2462476729599694
2021-05-19 15:15:00,0.33646484709413843,0.10465782838450771,1.0275766636486878,0.8522459843806658,0.9895960912594369,0.021712589598951063,-1.22298203830031
2021-05-19 15:30:00,0.33588788359964084,0.1053717988644058,1.0229152450795702,0.848159089788532,0.9858601479419399,0.06680897107005232,-1.2768210331315029
2021-05-19 15:45:00,0.3353582121948561,0.11133345237155602,1.015070418707153,0.844656037280989,0.9843913997775413,0.10623285172717868,-1.274857135243697
2021-05-19 16:00:00,0.3349735698651908,0.12621973687743407,1.0025641737656183,0.8426709741933812,0.9904043956183676,0.12920648002377733,-1.2561874636112187
2021-05-19 16:15:00,0.33481592956614786,0.1522796593937194,0.9844869651683086,0.8427877426102991,1.0074970755986832,0.12949010506447617,-1.247051469387084
2021-05-19 16:30:00,0.3348695272678223,0.18637174980885957,0.9626578830885386,0.8447728056979069,1.032643227057613,0.11417435286674357,-1.2768210331315029
2021-05-19 16:45:00,0.33509337649246357,0.2241407881954759,0.939237097107119,0.8475752477039415,1.061081740173651,0.0923352247329398,-1.2294622093630483
2021-05-19 17:00:00,0.3354433379563391,0.26116015757819855,0.9168395493481886,0.8504944581268945,1.0875192071328241,0.07049609659913604,-0.8243199967518777
2021-05-19 17:15:00,0.3358815779876789,0.29393140260552725,0.8969432505775649,0.8528298264652566,1.1074015228884735,0.05149321887231972,-0.8729323980085821
2021-05-19 17:30:00,0.3363576516907892,0.32302569966137984,0.8789797351160874,0.854231047468274,1.1209356922154476,0.03873009204087598,-1.0642181869489877
2021-05-19 17:45:00,0.33681165575203326,0.34994238675354256,0.861584685333771,0.8544645843021101,1.1295806059079139,0.03674471675598481,-0.8859716728295921
2021-05-19 18:00:00,0.337199450887679,0.3762165004137974,0.8436211698722935,0.8532969001329288,1.1348345842409635,0.05092596879092228,-0.989877403547243
2021-05-19 18:15:00,0.3374800506199758,0.40277620226601135,0.8240659505091666,0.8507279949607306,1.1381565180087643,0.08496097367477236,-0.980324572072155
2021-05-19 18:30:00,0.33766921897882735,0.4286933306863169,0.804169651738543,0.8473417108701055,1.1405420016046328,0.13487898083775246,-0.2956874221264917
2021-05-19 18:45:00,0.33779848402404283,0.452432849142933,0.7855239774620728,0.8437218899456439,1.1428880557195782,0.19529111450658632,-0.2876426584310461
2021-05-19 19:00:00,0.33789937381543017,0.47249541962807307,0.7697206315814061,0.840452374271937,1.1460029847125308,0.2605248738672988,-0.6922790817929191
2021-05-19 19:15:00,0.33800026360681784,0.48805997608985463,0.7578965454548642,0.8383505427674109,1.1504190865759572,0.32575863322801146,-1.028619004616981
2021-05-19 19:30:00,0.3381232230400714,0.5010185403000074,0.7493695602674542,0.8378834690997388,1.1557420665006228,0.3873052670596402,-1.0969354980883779
2021-05-19 19:45:00,0.33828086333911433,0.5140128030341548,0.7430027446608545,0.8395182269365922,1.161469198604754,0.4426121499958966,-0.988542615470684
2021-05-19 20:00:00,0.3384889485338513,0.5296130580199309,0.7376591672767441,0.8437218899456439,1.1671470438577307,0.48855940658909414,-1.0369274329739713
2021-05-19 20:15:00,0.3387632426541862,0.5495685329330866,0.732429283028466,0.8506112265438124,1.1725587401144741,0.5237289116357391,-1.1073327598297573
2021-05-19 20:30:00,0.3390974400881575,0.5720586030498805,0.7270857056443556,0.8589017841449983,1.1780591527032953,0.5484042901765303,-1.2155532476400577
2021-05-19 20:45:00,0.33948523522380364,0.5944415775946897,0.7217421282602452,0.8670755733292659,1.1841115780250449,0.5654217926184554,-1.1260683194394123
2021-05-19 21:00:00,0.3399234752551434,0.6140043687439011,0.7163985508761348,0.8736146046766796,1.1911300256294188,0.5767667942464052,-1.1801747354570784
2021-05-19 21:15:00,0.34039009054031094,0.6289977488217638,0.7110549734920248,0.8772344256011413,1.199301785550804,0.5844246703452718,-1.1445288077966305
2021-05-19 21:30:00,0.34082833057165074,0.6415279307439777,0.7053703167004179,0.8791027202718308,1.2078481255409614,0.5892462960371504,-1.1659132997993102
2021-05-19 21:45:00,0.3411751392295452,0.6545935905261152,0.6992308873654824,0.8806207096917664,1.215773451206575,0.5926497965255355,-1.1072476956634438
2021-05-19 22:00:00,0.34136115478241624,0.6711934041837491,0.6922956060797223,0.8833063832808828,1.2220525960436344,0.5946351718104267,-0.9817605237075778
2021-05-19 22:15:00,0.3413422379465308,0.6931479964406193,0.6845644728431374,0.8883274252083614,1.226074403097826,0.5963369220546192,-0.9746727033381353
2021-05-19 22:30:00,0.3411719864235644,0.7172801986611793,0.6771744190140484,0.8948664565557756,1.2288147520220059,0.5997404225430043,-0.9450809465373292
2021-05-19 22:45:00,0.3409229147510765,0.7392704894420447,0.6716034553582739,0.902106098404698,1.231663532018725,0.6085327988046653,-1.0675804937021367
2021-05-19 23:00:00,0.34067699588456934,0.7546922518078464,0.6695569789132954,0.9089954350028666,1.2359416306989193,0.6249830511651933,-1.1227757424666225
2021-05-19 23:15:00,0.3404846747197367,0.7606182067910014,0.6717171484941061,0.9147170874318539,1.2422897771275947,0.6516438049908756,-1.102562852357287
2021-05-19 23:30:00,0.34030181197284676,0.7594758540231644,0.6766059533348879,0.9190375188578241,1.24886464307158,0.682842559467738,-1.0413272256879118
2021-05-19 23:45:00,0.340065351524282,0.7551206340957853,0.6820632238548302,0.9219567292807767,1.2533300317861606,0.7120559386597092,-0.9572045198804869
2021-05-20 00:00:00,0.3383691419065785,0.8283740053333428,0.6339710273978374,0.9147170874318539,1.1950926884622255,0.6161906749035319,-0.8501855320198384
