dtime,p_sfc,rh_2,t_2,tdew2m,wdir_70,wspd_70,power
2021-01-01 00:00:00,1.1449761680865478,-1.3837452966493973,-2.1303048064425996,-2.3181532849043753,0.3348810182134227,-0.7140502465088445,0.03543803437014007
2021-01-01 00:15:00,1.1214014473454783,-1.3405939927577712,-2.134407670086776,-2.281276170109203,0.395098717308526,-0.5911714517103804,0.09910093651835244
2021-01-01 00:30:00,1.0968017387460922,-1.2943367888739457,-2.124057264075332,-2.2339061855372595,0.45726153723577245,-0.4789777695030869,0.013444009291342417
2021-01-01 00:45:00,1.0719091764729105,-1.242240493004785,-2.1071795749936086,-2.1799211308886566,0.512038976503475,-0.37657877383770005,0.05525735900815369
2021-01-01 01:00:00,1.0476023215473196,-1.1816133251570493,-2.0917938363279496,-2.1231227705752667,0.5524204954457833,-0.29332393823149433,-0.17116493725885923
2021-01-01 01:15:00,1.0246133081538407,-1.1112543373337551,-2.0838678497426097,-2.0670087278560145,0.5760050855355205,-0.24123401434953648,-0.3201996267042063
2021-01-01 01:30:00,1.0039671241507906,-1.0362572055221095,-2.082282652425542,-2.014012131954498,0.5930654161674445,-0.2207542152164594,-0.4895397433509463
2021-01-01 01:45:00,0.9868351842333672,-0.9631650257056797,-2.08433408424763,-1.966338006229605,0.6155457449514339,-0.22387070638888407,-0.4839748564268402
2021-01-01 02:00:00,0.9743889030967681,-0.8985623058679287,-2.0869449974757415,-1.9260393034637466,0.6549952268283404,-0.23811752317711182,-0.31651025980665703
2021-01-01 02:15:00,0.9670675612517197,-0.8472942499966879,-2.0879707133867855,-1.8945606941334343,0.7179685137689801,-0.2385627362017441,-0.28202171267869547
2021-01-01 02:30:00,0.9632604634922811,-0.8072488460972616,-2.087504478881766,-1.8703814724739187,0.7902621713636392,-0.20116484213264604,-0.3644855450812296
2021-01-01 02:45:00,0.9603319267542617,-0.7746161901792179,-2.0863855160697176,-1.851144544549839,0.8519691035958522,-0.12547862794518624,-0.32865514755156294
2021-01-01 03:00:00,0.9560855484841302,-0.7455449662522301,-2.0854530470596777,-1.834720922290546,0.887112979464108,-0.0315386797478095,-0.3733811104545121
2021-01-01 03:15:00,0.9489106334759794,-0.717136334323578,-2.0851733063566655,-1.81898161762539,0.8890581002962514,0.0561682861047175,-0.3695909013866411
2021-01-01 03:30:00,0.9396857427512116,-0.6901357103913898,-2.08433408424763,-1.8036985246896584,0.869495452760477,0.13764226961239479,-0.36079558769602066
