,dtime,p_sfc,rh_2,t_2,tdew2m,wdir_70,wspd_70
3990,2021-02-11 13:30:00,897.205,42.168,11.765,-0.691,282.825,3.488
3991,2021-02-11 13:45:00,897.049,40.868,11.767,-1.116,291.058,3.636
3992,2021-02-11 14:00:00,896.939,39.759,11.75,-1.502,298.355,3.851
3993,2021-02-11 14:15:00,896.881,38.883,11.733,-1.811,304.218,4.099
3994,2021-02-11 14:30:00,896.86,38.15,11.724,-2.072,308.733,4.326
3995,2021-02-11 14:45:00,896.856,37.436,11.725,-2.329,312.176,4.485
3996,2021-02-11 15:00:00,896.852,36.618,11.738,-2.628,314.824,4.53
3997,2021-02-11 15:15:00,896.834,35.613,11.763,-2.995,316.954,4.437
3998,2021-02-11 15:30:00,896.806,34.506,11.799,-3.397,318.938,4.24
3999,2021-02-11 15:45:00,896.779,33.422,11.841,-3.783,321.124,3.991
4000,2021-02-11 16:00:00,896.761,32.486,11.886,-4.102,323.832,3.745
4001,2021-02-11 16:15:00,896.762,31.827,11.916,-4.318,327.259,3.55
4002,2021-02-11 16:30:00,896.781,31.587,11.861,-4.447,331.281,3.408
4003,2021-02-11 16:45:00,896.814,31.909,11.634,-4.519,335.676,3.309
4004,2021-02-11 17:00:00,896.859,32.94,11.151,-4.564,340.23,3.239
4005,2021-02-11 17:15:00,896.914,34.73,10.368,-4.608,344.803,3.183
4006,2021-02-11 17:30:00,896.981,36.953,9.414,-4.655,349.447,3.117
4007,2021-02-11 17:45:00,897.064,39.19,8.458,-4.705,354.38,3.02
4008,2021-02-11 18:00:00,897.164,41.021,7.67,-4.758,0.0,2.877
4009,2021-02-11 18:15:00,897.283,42.148,7.174,-4.81,6.807,2.682
4010,2021-02-11 18:30:00,897.409,42.769,6.916,-4.844,14.82,2.45
4011,2021-02-11 18:45:00,897.526,43.2,6.795,-4.839,23.861,2.194
4012,2021-02-11 19:00:00,897.621,43.759,6.71,-4.771,33.76,1.909
4013,2021-02-11 19:15:00,897.682,44.663,6.584,-4.634,44.723,1.589
4014,2021-02-11 19:30:00,897.717,45.717,6.43,-4.469,57.722,1.268
4015,2021-02-11 19:45:00,897.741,46.626,6.287,-4.329,73.316,0.988
4016,2021-02-11 20:00:00,897.765,47.094,6.19,-4.271,90.0,0.764
4017,2021-02-11 20:15:00,897.799,46.907,6.17,-4.333,104.14,0.567
4018,2021-02-11 20:30:00,897.846,46.183,6.214,-4.495,116.133,0.369
4019,2021-02-11 20:45:00,897.903,45.124,6.306,-4.722,130.801,0.183
4020,2021-02-11 21:00:00,897.969,43.931,6.425,-4.979,180.0,0.056
4021,2021-02-11 21:15:00,898.042,42.774,6.552,-5.236,259.624,0.065
4022,2021-02-11 21:30:00,898.117,41.699,6.666,-5.486,277.807,0.072
4023,2021-02-11 21:45:00,898.188,40.724,6.745,-5.725,283.681,0.052
4024,2021-02-11 22:00:00,898.248,39.863,6.766,-5.951,270.0,0.029
4025,2021-02-11 22:15:00,898.294,39.207,6.693,-6.161,236.738,0.041
4026,2021-02-11 22:30:00,898.328,39.134,6.439,-6.358,241.154,0.105
4027,2021-02-11 22:45:00,898.354,40.099,5.902,-6.541,250.898,0.237
4028,2021-02-11 23:00:00,898.376,42.553,4.98,-6.711,257.799,0.468
4029,2021-02-11 23:15:00,898.398,46.708,3.634,-6.871,262.206,0.808
4030,2021-02-11 23:30:00,898.422,51.811,2.069,-7.017,264.785,1.213
4031,2021-02-11 23:45:00,898.447,56.865,0.554,-7.149,266.37,1.625
4032,2021-02-12 00:00:00,898.734,66.239,-0.914,-6.423,270.0,2.147
4033,2021-02-12 00:15:00,898.723,66.878,-1.143,-6.516,271.455,2.076
4034,2021-02-12 00:30:00,898.721,67.509,-1.377,-6.618,271.826,2.009
4035,2021-02-12 00:45:00,898.726,67.931,-1.576,-6.726,271.285,1.931
4036,2021-02-12 01:00:00,898.732,67.941,-1.699,-6.843,270.0,1.828
4037,2021-02-12 01:15:00,898.737,67.423,-1.722,-6.966,268.2,1.692
4038,2021-02-12 01:30:00,898.738,66.597,-1.684,-7.092,266.632,1.537
4039,2021-02-12 01:45:00,898.735,65.77,-1.645,-7.215,266.583,1.381
4040,2021-02-12 02:00:00,898.727,65.247,-1.659,-7.331,270.0,1.242
4041,2021-02-12 02:15:00,898.712,65.25,-1.769,-7.435,278.675,1.155
4042,2021-02-12 02:30:00,898.691,65.663,-1.95,-7.525,291.056,1.145
4043,2021-02-12 02:45:00,898.663,66.289,-2.158,-7.602,303.576,1.214
4044,2021-02-12 03:00:00,898.628,66.927,-2.354,-7.665,313.66,1.323
4045,2021-02-12 03:15:00,898.586,67.406,-2.502,-7.714,320.973,1.424
4046,2021-02-12 03:30:00,898.541,67.675,-2.602,-7.758,326.461,1.501
4047,2021-02-12 03:45:00,898.497,67.709,-2.659,-7.807,330.851,1.555
4048,2021-02-12 04:00:00,898.456,67.484,-2.68,-7.869,334.569,1.592
4049,2021-02-12 04:15:00,898.423,66.982,-2.667,-7.953,337.873,1.617
4050,2021-02-12 04:30:00,898.399,66.206,-2.619,-8.056,340.973,1.631
4051,2021-02-12 04:45:00,898.385,65.166,-2.529,-8.173,344.072,1.633
4052,2021-02-12 05:00:00,898.383,63.872,-2.39,-8.302,347.374,1.621
4053,2021-02-12 05:15:00,898.394,62.346,-2.201,-8.437,351.0,1.6
4054,2021-02-12 05:30:00,898.416,60.662,-1.974,-8.575,354.658,1.579
4055,2021-02-12 05:45:00,898.448,58.91,-1.725,-8.714,357.851,1.57
4056,2021-02-12 06:00:00,898.487,57.178,-1.469,-8.852,0.0,1.578
4057,2021-02-12 06:15:00,898.535,55.583,-1.231,-8.985,0.736,1.608
4058,2021-02-12 06:30:00,898.59,54.362,-1.067,-9.111,0.543,1.652
4059,2021-02-12 06:45:00,898.657,53.781,-1.041,-9.225,0.094,1.701
4060,2021-02-12 07:00:00,898.738,54.104,-1.219,-9.323,0.0,1.746
4061,2021-02-12 07:15:00,898.833,55.423,-1.619,-9.402,0.583,1.78
4062,2021-02-12 07:30:00,898.941,57.116,-2.087,-9.457,1.275,1.804
4063,2021-02-12 07:45:00,899.059,58.389,-2.423,-9.482,1.325,1.821
4064,2021-02-12 08:00:00,899.186,58.447,-2.426,-9.472,0.0,1.832
4065,2021-02-12 08:15:00,899.319,56.731,-1.959,-9.429,356.851,1.84
4066,2021-02-12 08:30:00,899.45,53.635,-1.125,-9.382,352.476,1.831
4067,2021-02-12 08:45:00,899.574,49.792,-0.093,-9.364,347.513,1.784
4068,2021-02-12 09:00:00,899.683,45.835,0.972,-9.411,342.279,1.67
4069,2021-02-12 09:15:00,899.771,42.289,1.935,-9.542,336.658,1.471
4070,2021-02-12 09:30:00,899.838,39.254,2.794,-9.713,330.134,1.211
4071,2021-02-12 09:45:00,899.885,36.725,3.578,-9.863,322.176,0.928
4072,2021-02-12 10:00:00,899.913,34.694,4.317,-9.933,312.56,0.652
4073,2021-02-12 10:15:00,899.922,33.144,5.034,-9.876,301.335,0.397
4074,2021-02-12 10:30:00,899.911,32.015,5.73,-9.701,277.803,0.164
4075,2021-02-12 10:45:00,899.879,31.235,6.399,-9.429,165.894,0.134
4076,2021-02-12 11:00:00,899.825,30.732,7.034,-9.081,139.83,0.352
4077,2021-02-12 11:15:00,899.749,30.429,7.633,-8.683,135.074,0.575
4078,2021-02-12 11:30:00,899.649,30.228,8.197,-8.273,133.402,0.786
4079,2021-02-12 11:45:00,899.526,30.028,8.731,-7.893,132.161,0.982
4080,2021-02-12 12:00:00,899.379,29.725,9.238,-7.585,130.572,1.161
4081,2021-02-12 12:15:00,899.208,29.248,9.721,-7.379,128.423,1.324
4082,2021-02-12 12:30:00,899.02,28.651,10.175,-7.254,126.158,1.474
4083,2021-02-12 12:45:00,898.822,28.017,10.595,-7.179,124.191,1.615
4084,2021-02-12 13:00:00,898.621,27.43,10.975,-7.121,122.824,1.749
4085,2021-02-12 13:15:00,898.423,26.958,11.309,-7.057,122.198,1.877
4086,2021-02-12 13:30:00,898.235,26.593,11.599,-6.985,122.086,1.999
4087,2021-02-12 13:45:00,898.063,26.31,11.845,-6.914,122.243,2.116
4088,2021-02-12 14:00:00,897.912,26.084,12.051,-6.85,122.482,2.226
4089,2021-02-12 14:15:00,897.786,25.89,12.217,-6.803,122.684,2.331
4090,2021-02-12 14:30:00,897.685,25.7,12.343,-6.789,122.87,2.427
4091,2021-02-12 14:45:00,897.609,25.485,12.427,-6.826,123.088,2.512
4092,2021-02-12 15:00:00,897.555,25.217,12.471,-6.932,123.382,2.583
4093,2021-02-12 15:15:00,897.523,24.896,12.473,-7.106,123.721,2.64
4094,2021-02-12 15:30:00,897.511,24.639,12.441,-7.276,123.808,2.693
4095,2021-02-12 15:45:00,897.517,24.589,12.384,-7.351,123.294,2.755
4096,2021-02-12 16:00:00,897.539,24.893,12.309,-7.238,121.88,2.84
4097,2021-02-12 16:15:00,897.574,25.68,12.208,-6.881,119.583,2.961
4098,2021-02-12 16:30:00,897.618,27.023,12.003,-6.365,117.346,3.123
4099,2021-02-12 16:45:00,897.667,28.982,11.598,-5.808,116.141,3.317
4100,2021-02-12 17:00:00,897.715,31.614,10.898,-5.33,116.68,3.534
4101,2021-02-12 17:15:00,897.76,34.881,9.856,-5.027,119.215,3.773
4102,2021-02-12 17:30:00,897.801,38.363,8.614,-4.902,123.004,4.041
4103,2021-02-12 17:45:00,897.843,41.543,7.362,-4.937,127.221,4.345
4104,2021-02-12 18:00:00,897.886,43.902,6.289,-5.112,131.234,4.681
4105,2021-02-12 18:15:00,897.937,45.095,5.538,-5.397,134.676,5.031
4106,2021-02-12 18:30:00,898.009,45.455,5.063,-5.72,137.596,5.353
4107,2021-02-12 18:45:00,898.119,45.488,4.773,-5.999,140.169,5.603
4108,2021-02-12 19:00:00,898.285,45.699,4.574,-6.149,142.59,5.74
4109,2021-02-12 19:15:00,898.514,46.48,4.388,-6.115,145.062,5.736
4110,2021-02-12 19:30:00,898.779,47.765,4.19,-5.942,147.719,5.618
4111,2021-02-12 19:45:00,899.042,49.377,3.969,-5.701,150.636,5.428
4112,2021-02-12 20:00:00,899.265,51.139,3.715,-5.463,153.834,5.206
4113,2021-02-12 20:15:00,899.423,52.892,3.422,-5.287,157.242,4.988
4114,2021-02-12 20:30:00,899.526,54.557,3.107,-5.172,160.649,4.796
4115,2021-02-12 20:45:00,899.598,56.075,2.793,-5.105,163.743,4.644
4116,2021-02-12 21:00:00,899.661,57.386,2.504,-5.072,166.141,4.539
4117,2021-02-12 21:15:00,899.732,58.445,2.258,-5.061,167.581,4.485
4118,2021-02-12 21:30:00,899.816,59.259,2.061,-5.063,168.415,4.468
4119,2021-02-12 21:45:00,899.911,59.848,1.916,-5.07,169.194,4.477
4120,2021-02-12 22:00:00,900.016,60.234,1.823,-5.073,170.484,4.503
4121,2021-02-12 22:15:00,900.129,60.45,1.78,-5.067,172.651,4.54
4122,2021-02-12 22:30:00,900.239,60.588,1.753,-5.063,175.311,4.584
4123,2021-02-12 22:45:00,900.334,60.749,1.706,-5.072,177.924,4.623
4124,2021-02-12 23:00:00,900.401,61.039,1.601,-5.107,180.0,4.64
4125,2021-02-12 23:15:00,900.434,61.494,1.415,-5.182,181.263,4.615
4126,2021-02-12 23:30:00,900.447,61.884,1.188,-5.308,182.162,4.55
4127,2021-02-12 23:45:00,900.462,61.912,0.978,-5.502,183.328,4.456
4128,2021-02-13 00:00:00,900.277,55.658,2.487,-5.491,171.807,3.977
4129,2021-02-13 00:15:00,900.26,55.699,2.416,-5.545,172.458,3.992
4130,2021-02-13 00:30:00,900.232,55.276,2.432,-5.628,172.997,3.959
4131,2021-02-13 00:45:00,900.204,54.5,2.531,-5.723,173.284,3.89
4132,2021-02-13 01:00:00,900.186,53.483,2.706,-5.811,173.156,3.793
4133,2021-02-13 01:15:00,900.187,52.33,2.948,-5.878,172.552,3.678
4134,2021-02-13 01:30:00,900.203,51.122,3.236,-5.921,171.951,3.539
4135,2021-02-13 01:45:00,900.225,49.937,3.542,-5.944,172.053,3.367
4136,2021-02-13 02:00:00,900.246,48.848,3.844,-5.946,173.738,3.155
4137,2021-02-13 02:15:00,900.258,47.956,4.11,-5.93,177.853,2.917
4138,2021-02-13 02:30:00,900.255,47.445,4.294,-5.891,183.752,2.721
4139,2021-02-13 02:45:00,900.228,47.525,4.347,-5.823,189.571,2.624
4140,2021-02-13 03:00:00,900.173,48.404,4.217,-5.722,192.721,2.651
4141,2021-02-13 03:15:00,900.085,50.156,3.888,-5.586,191.691,2.793
4142,2021-02-13 03:30:00,899.974,52.319,3.471,-5.425,188.446,2.986
4143,2021-02-13 03:45:00,899.851,54.292,3.114,-5.254,185.185,3.144
4144,2021-02-13 04:00:00,899.728,55.48,2.962,-5.089,183.36,3.164
4145,2021-02-13 04:15:00,899.617,55.485,3.11,-4.94,183.894,2.969
4146,2021-02-13 04:30:00,899.523,54.717,3.449,-4.809,186.501,2.633
4147,2021-02-13 04:45:00,899.454,53.785,3.821,-4.693,190.583,2.269
4148,2021-02-13 05:00:00,899.415,53.302,4.064,-4.591,194.619,1.977
4149,2021-02-13 05:15:00,899.409,53.713,4.064,-4.499,196.131,1.818
4150,2021-02-13 05:30:00,899.428,54.815,3.88,-4.41,195.415,1.759
4151,2021-02-13 05:45:00,899.459,56.237,3.614,-4.316,194.445,1.755
4152,2021-02-13 06:00:00,899.492,57.612,3.371,-4.205,195.393,1.757
4153,2021-02-13 06:15:00,899.519,58.701,3.222,-4.071,199.913,1.736
4154,2021-02-13 06:30:00,899.555,59.788,3.123,-3.906,207.585,1.719
4155,2021-02-13 06:45:00,899.617,61.286,2.998,-3.701,217.016,1.747
4156,2021-02-13 07:00:00,899.724,63.611,2.77,-3.449,226.275,1.838
4157,2021-02-13 07:15:00,899.887,66.966,2.4,-3.15,233.888,1.978
4158,2021-02-13 07:30:00,900.086,70.71,1.982,-2.829,240.198,2.11
4159,2021-02-13 07:45:00,900.297,73.99,1.647,-2.52,246.302,2.185
4160,2021-02-13 08:00:00,900.493,75.956,1.525,-2.255,253.601,2.167
4161,2021-02-13 08:15:00,900.655,76.012,1.707,-2.06,263.699,2.06
4162,2021-02-13 08:30:00,900.785,74.598,2.117,-1.923,276.774,1.944
4163,2021-02-13 08:45:00,900.891,72.409,2.643,-1.825,291.305,1.889
4164,2021-02-13 09:00:00,900.98,70.141,3.17,-1.749,304.464,1.902
4165,2021-02-13 09:15:00,901.059,68.359,3.605,-1.677,314.193,1.934
4166,2021-02-13 09:30:00,901.122,67.099,3.942,-1.606,320.898,1.951
4167,2021-02-13 09:45:00,901.162,66.268,4.196,-1.536,325.241,1.95
4168,2021-02-13 10:00:00,901.171,65.77,4.381,-1.466,327.556,1.944
4169,2021-02-13 10:15:00,901.147,65.526,4.511,-1.393,328.026,1.947
4170,2021-02-13 10:30:00,901.098,65.518,4.596,-1.313,326.939,1.939
4171,2021-02-13 10:45:00,901.041,65.743,4.645,-1.219,324.547,1.896
4172,2021-02-13 11:00:00,900.989,66.197,4.667,-1.104,320.874,1.796
4173,2021-02-13 11:15:00,900.951,66.86,4.673,-0.963,315.582,1.632
4174,2021-02-13 11:30:00,900.92,67.645,4.682,-0.796,308.293,1.453
4175,2021-02-13 11:45:00,900.882,68.448,4.715,-0.603,299.401,1.321
4176,2021-02-13 12:00:00,900.824,69.163,4.791,-0.386,291.027,1.28
4177,2021-02-13 12:15:00,900.735,69.727,4.922,-0.145,285.969,1.336
4178,2021-02-13 12:30:00,900.614,70.238,5.086,0.114,283.993,1.442
4179,2021-02-13 12:45:00,900.463,70.836,5.251,0.389,283.51,1.551
4180,2021-02-13 13:00:00,900.283,71.661,5.385,0.675,283.12,1.621
4181,2021-02-13 13:15:00,900.078,72.795,5.466,0.967,281.895,1.623
4182,2021-02-13 13:30:00,899.859,74.094,5.506,1.251,279.816,1.562
4183,2021-02-13 13:45:00,899.638,75.358,5.53,1.511,276.981,1.454
4184,2021-02-13 14:00:00,899.43,76.386,5.559,1.733,273.441,1.31
4185,2021-02-13 14:15:00,899.246,77.026,5.613,1.905,269.025,1.145
4186,2021-02-13 14:30:00,899.087,77.329,5.689,2.034,262.319,0.972
4187,2021-02-13 14:45:00,898.953,77.392,5.781,2.134,250.719,0.818
4188,2021-02-13 15:00:00,898.845,77.314,5.881,2.214,231.734,0.738
4189,2021-02-13 15:15:00,898.762,77.186,5.984,2.288,209.422,0.805
4190,2021-02-13 15:30:00,898.701,77.067,6.085,2.362,193.188,1.008
4191,2021-02-13 15:45:00,898.66,77.009,6.182,2.445,184.254,1.276
4192,2021-02-13 16:00:00,898.635,77.064,6.269,2.545,180.0,1.547
4193,2021-02-13 16:15:00,898.624,77.309,6.339,2.667,178.492,1.782
4194,2021-02-13 16:30:00,898.618,77.927,6.357,2.804,178.421,1.974
4195,2021-02-13 16:45:00,898.61,79.128,6.285,2.946,179.065,2.126
4196,2021-02-13 17:00:00,898.592,81.119,6.082,3.086,180.0,2.239
4197,2021-02-13 17:15:00,898.561,83.985,5.727,3.212,180.909,2.317
4198,2021-02-13 17:30:00,898.528,87.312,5.271,3.307,181.45,2.368
4199,2021-02-13 17:45:00,898.51,90.559,4.78,3.349,181.269,2.399
4200,2021-02-13 18:00:00,898.526,93.189,4.323,3.32,180.0,2.419
4201,2021-02-13 18:15:00,898.585,94.804,3.951,3.205,177.648,2.441
4202,2021-02-13 18:30:00,898.674,95.58,3.644,3.017,175.698,2.471
4203,2021-02-13 18:45:00,898.775,95.832,3.366,2.772,175.934,2.509
4204,2021-02-13 19:00:00,898.87,95.879,3.081,2.488,180.0,2.561
4205,2021-02-13 19:15:00,898.943,95.975,2.764,2.182,188.586,2.669
4206,2021-02-13 19:30:00,898.996,96.122,2.425,1.866,199.513,2.866
4207,2021-02-13 19:45:00,899.033,96.259,2.089,1.553,210.425,3.137
4208,2021-02-13 20:00:00,899.06,96.327,1.776,1.254,220.219,3.415
4209,2021-02-13 20:15:00,899.081,96.279,1.503,0.976,228.933,3.624
4210,2021-02-13 20:30:00,899.102,96.129,1.255,0.708,236.84,3.768
4211,2021-02-13 20:45:00,899.128,95.905,1.013,0.434,243.899,3.863
4212,2021-02-13 21:00:00,899.164,95.635,0.756,0.138,249.859,3.913
4213,2021-02-13 21:15:00,899.212,95.345,0.47,-0.188,254.465,3.911
4214,2021-02-13 21:30:00,899.259,95.05,0.17,-0.529,257.831,3.858
4215,2021-02-13 21:45:00,899.284,94.762,-0.123,-0.862,260.06,3.758
4216,2021-02-13 22:00:00,899.272,94.495,-0.388,-1.164,261.127,3.623
4217,2021-02-13 22:15:00,899.209,94.252,-0.607,-1.417,260.996,3.472
4218,2021-02-13 22:30:00,899.109,94.008,-0.774,-1.617,259.95,3.337
4219,2021-02-13 22:45:00,898.992,93.725,-0.885,-1.769,258.46,3.253
4220,2021-02-13 23:00:00,898.878,93.369,-0.937,-1.872,257.149,3.254
4221,2021-02-13 23:15:00,898.782,92.919,-0.931,-1.932,256.55,3.357
4222,2021-02-13 23:30:00,898.704,92.413,-0.887,-1.963,256.554,3.525
4223,2021-02-13 23:45:00,898.638,91.905,-0.828,-1.979,256.87,3.707
4224,2021-02-14 00:00:00,898.545,81.607,-1.804,-4.534,252.919,2.954
4225,2021-02-14 00:15:00,898.463,81.377,-1.847,-4.614,251.887,3.082
4226,2021-02-14 00:30:00,898.373,81.241,-1.88,-4.668,249.748,3.209
4227,2021-02-14 00:45:00,898.273,81.169,-1.91,-4.709,247.178,3.33
4228,2021-02-14 01:00:00,898.165,81.132,-1.942,-4.747,244.727,3.435
4229,2021-02-14 01:15:00,898.047,81.109,-1.981,-4.788,242.798,3.512
4230,2021-02-14 01:30:00,897.919,81.124,-2.023,-4.827,241.553,3.556
4231,2021-02-14 01:45:00,897.784,81.21,-2.063,-4.852,241.125,3.563
4232,2021-02-14 02:00:00,897.641,81.4,-2.097,-4.854,241.692,3.532
4233,2021-02-14 02:15:00,897.491,81.717,-2.12,-4.825,243.424,3.467
4234,2021-02-14 02:30:00,897.339,82.142,-2.131,-4.767,246.251,3.383
4235,2021-02-14 02:45:00,897.186,82.648,-2.128,-4.683,250.009,3.303
4236,2021-02-14 03:00:00,897.036,83.206,-2.113,-4.579,254.45,3.244
4237,2021-02-14 03:15:00,896.894,83.785,-2.084,-4.459,259.194,3.223
4238,2021-02-14 03:30:00,896.761,84.344,-2.043,-4.33,263.709,3.242
4239,2021-02-14 03:45:00,896.639,84.839,-1.991,-4.201,267.46,3.297
4240,2021-02-14 04:00:00,896.53,85.227,-1.929,-4.079,270.0,3.376
4241,2021-02-14 04:15:00,896.437,85.473,-1.861,-3.973,271.101,3.464
4242,2021-02-14 04:30:00,896.363,85.581,-1.805,-3.901,271.035,3.544
4243,2021-02-14 04:45:00,896.31,85.564,-1.78,-3.879,270.153,3.598
4244,2021-02-14 05:00:00,896.281,85.436,-1.806,-3.926,268.741,3.612
4245,2021-02-14 05:15:00,896.276,85.214,-1.897,-4.052,266.919,3.576
4246,2021-02-14 05:30:00,896.287,84.932,-2.04,-4.238,264.36,3.502
4247,2021-02-14 05:45:00,896.303,84.628,-2.216,-4.459,260.607,3.412
4248,2021-02-14 06:00:00,896.312,84.342,-2.408,-4.688,255.208,3.337
4249,2021-02-14 06:15:00,896.308,84.063,-2.588,-4.901,248.233,3.309
4250,2021-02-14 06:30:00,896.306,83.593,-2.701,-5.079,241.285,3.293
4251,2021-02-14 06:45:00,896.322,82.685,-2.681,-5.206,235.895,3.199
4252,2021-02-14 07:00:00,896.375,81.094,-2.466,-5.265,233.307,2.907
4253,2021-02-14 07:15:00,896.478,78.676,-2.016,-5.244,235.376,2.343
4254,2021-02-14 07:30:00,896.622,75.698,-1.391,-5.157,245.959,1.645
4255,2021-02-14 07:45:00,896.795,72.528,-0.673,-5.023,275.539,1.138
4256,2021-02-14 08:00:00,896.983,69.535,0.052,-4.86,314.202,1.252
4257,2021-02-14 08:15:00,897.171,66.974,0.718,-4.691,330.406,1.721
4258,2021-02-14 08:30:00,897.344,64.65,1.333,-4.56,333.788,2.137
4259,2021-02-14 08:45:00,897.486,62.252,1.922,-4.512,332.025,2.364
4260,2021-02-14 09:00:00,897.578,59.47,2.51,-4.594,326.973,2.336
4261,2021-02-14 09:15:00,897.611,56.104,3.117,-4.831,317.692,2.056
4262,2021-02-14 09:30:00,897.595,52.404,3.746,-5.164,302.266,1.729
4263,2021-02-14 09:45:00,897.545,48.727,4.391,-5.51,282.882,1.584
4264,2021-02-14 10:00:00,897.48,45.432,5.051,-5.79,270.0,1.671
4265,2021-02-14 10:15:00,897.411,42.797,5.716,-5.942,269.907,1.862
4266,2021-02-14 10:30:00,897.34,40.768,6.364,-5.988,277.214,2.079
4267,2021-02-14 10:45:00,897.266,39.209,6.965,-5.97,286.561,2.297
4268,2021-02-14 11:00:00,897.185,37.982,7.493,-5.931,295.236,2.441
4269,2021-02-14 11:15:00,897.096,36.972,7.929,-5.904,302.752,2.419
4270,2021-02-14 11:30:00,896.991,36.134,8.294,-5.879,310.017,2.264
4271,2021-02-14 11:45:00,896.863,35.443,8.619,-5.84,317.404,2.047
4272,2021-02-14 12:00:00,896.705,34.875,8.935,-5.768,324.312,1.831
4273,2021-02-14 12:15:00,896.511,34.404,9.264,-5.652,329.351,1.652
4274,2021-02-14 12:30:00,896.292,34.009,9.602,-5.506,332.439,1.517
4275,2021-02-14 12:45:00,896.062,33.665,9.932,-5.349,334.279,1.435
4276,2021-02-14 13:00:00,895.834,33.351,10.242,-5.2,335.942,1.424
4277,2021-02-14 13:15:00,895.619,33.044,10.521,-5.076,338.379,1.503
4278,2021-02-14 13:30:00,895.419,32.731,10.77,-4.983,341.532,1.669
4279,2021-02-14 13:45:00,895.234,32.397,10.993,-4.922,345.058,1.917
4280,2021-02-14 14:00:00,895.065,32.029,11.197,-4.896,348.694,2.243
4281,2021-02-14 14:15:00,894.913,31.622,11.378,-4.907,352.325,2.643
4282,2021-02-14 14:30:00,894.79,31.22,11.514,-4.959,355.978,3.115
4283,2021-02-14 14:45:00,894.709,30.871,11.573,-5.056,359.691,3.659
4284,2021-02-14 15:00:00,894.683,30.629,11.523,-5.201,3.481,4.278
4285,2021-02-14 15:15:00,894.723,30.515,11.35,-5.398,7.208,4.97
4286,2021-02-14 15:30:00,894.821,30.441,11.092,-5.652,10.358,5.699
4287,2021-02-14 15:45:00,894.967,30.288,10.806,-5.968,12.638,6.412
4288,2021-02-14 16:00:00,895.152,29.938,10.547,-6.352,13.942,7.049
4289,2021-02-14 16:15:00,895.366,29.325,10.35,-6.802,14.249,7.568
4290,2021-02-14 16:30:00,895.609,28.59,10.174,-7.288,13.688,8.0
4291,2021-02-14 16:45:00,895.884,27.925,9.959,-7.775,12.364,8.399
4292,2021-02-14 17:00:00,896.19,27.522,9.645,-8.226,10.365,8.823
4293,2021-02-14 17:15:00,896.529,27.528,9.189,-8.611,7.91,9.314
4294,2021-02-14 17:30:00,896.897,27.898,8.622,-8.93,5.562,9.821
4295,2021-02-14 17:45:00,897.287,28.542,7.99,-9.188,3.806,10.262
4296,2021-02-14 18:00:00,897.693,29.369,7.342,-9.391,3.005,10.542
4297,2021-02-14 18:15:00,898.11,30.295,6.72,-9.545,3.34,10.597
4298,2021-02-14 18:30:00,898.531,31.261,6.141,-9.656,4.359,10.471
4299,2021-02-14 18:45:00,898.949,32.218,5.617,-9.732,5.474,10.234
4300,2021-02-14 19:00:00,899.355,33.115,5.158,-9.78,6.04,9.951
4301,2021-02-14 19:15:00,899.745,33.931,4.77,-9.801,5.503,9.674
4302,2021-02-14 19:30:00,900.118,34.775,4.437,-9.777,4.026,9.439
4303,2021-02-14 19:45:00,900.476,35.785,4.139,-9.683,2.028,9.276
4304,2021-02-14 20:00:00,900.819,37.098,3.852,-9.495,0.0,9.208
4305,2021-02-14 20:15:00,901.15,38.793,3.561,-9.205,358.351,9.239
4306,2021-02-14 20:30:00,901.473,40.709,3.261,-8.866,356.966,9.321
4307,2021-02-14 20:45:00,901.789,42.624,2.953,-8.547,355.57,9.401
4308,2021-02-14 21:00:00,902.104,44.317,2.637,-8.318,353.862,9.428
4309,2021-02-14 21:15:00,902.419,45.604,2.316,-8.234,351.624,9.375
4310,2021-02-14 21:30:00,902.724,46.452,1.995,-8.289,349.089,9.276
4311,2021-02-14 21:45:00,903.01,46.865,1.685,-8.466,346.644,9.169
4312,2021-02-14 22:00:00,903.265,46.847,1.394,-8.744,344.733,9.084
4313,2021-02-14 22:15:00,903.482,46.411,1.127,-9.109,343.713,9.038
4314,2021-02-14 22:30:00,903.664,45.59,0.875,-9.565,343.454,9.037
4315,2021-02-14 22:45:00,903.817,44.429,0.626,-10.12,343.684,9.088
4316,2021-02-14 23:00:00,903.946,42.968,0.367,-10.781,344.116,9.204
4317,2021-02-14 23:15:00,904.059,41.266,0.088,-11.549,344.497,9.381
4318,2021-02-14 23:30:00,904.158,39.448,-0.209,-12.384,344.716,9.57
4319,2021-02-14 23:45:00,904.246,37.653,-0.518,-13.235,344.706,9.708
4320,2021-02-15 00:00:00,904.964,30.841,-2.299,-17.228,336.942,9.446
4321,2021-02-15 00:15:00,905.019,30.306,-2.529,-17.648,336.925,9.473
4322,2021-02-15 00:30:00,905.051,29.869,-2.712,-17.981,337.157,9.519
4323,2021-02-15 00:45:00,905.065,29.509,-2.864,-18.252,337.462,9.561
4324,2021-02-15 01:00:00,905.068,29.207,-2.997,-18.484,337.671,9.576
4325,2021-02-15 01:15:00,905.068,28.948,-3.125,-18.699,337.654,9.545
4326,2021-02-15 01:30:00,905.074,28.729,-3.254,-18.9,337.44,9.462
4327,2021-02-15 01:45:00,905.094,28.555,-3.386,-19.089,337.09,9.323
4328,2021-02-15 02:00:00,905.139,28.426,-3.526,-19.265,336.662,9.126
