,dtime,p_sfc,rh_2,t_2,tdew2m,wdir_70,wspd_70
17491,2021-07-02 04:45:00,863.462,31.97,19.627,2.46,310.445,6.01
17492,2021-07-02 05:00:00,863.395,32.141,19.516,2.438,310.462,5.901
17493,2021-07-02 05:15:00,863.336,32.357,19.372,2.405,310.936,5.733
17494,2021-07-02 05:30:00,863.283,32.609,19.202,2.365,311.783,5.519
17495,2021-07-02 05:45:00,863.235,32.882,19.015,2.319,312.813,5.275
17496,2021-07-02 06:00:00,863.189,33.159,18.823,2.269,313.799,5.014
17497,2021-07-02 06:15:00,863.143,33.414,18.64,2.218,314.6,4.744
17498,2021-07-02 06:30:00,863.099,33.578,18.51,2.174,315.653,4.435
17499,2021-07-02 06:45:00,863.057,33.574,18.481,2.146,317.739,4.057
17500,2021-07-02 07:00:00,863.019,33.323,18.599,2.142,322.116,3.59
17501,2021-07-02 07:15:00,862.986,32.774,18.897,2.168,330.472,3.064
17502,2021-07-02 07:30:00,862.959,31.982,19.344,2.214,342.31,2.595
17503,2021-07-02 07:45:00,862.938,31.031,19.892,2.27,354.234,2.228
17504,2021-07-02 08:00:00,862.924,30.004,20.495,2.323,0.0,1.866
17505,2021-07-02 08:15:00,862.915,28.975,21.112,2.365,350.261,1.422
17506,2021-07-02 08:30:00,862.908,27.976,21.73,2.402,316.863,1.211
17507,2021-07-02 08:45:00,862.898,27.033,22.342,2.444,283.844,1.633
17508,2021-07-02 09:00:00,862.878,26.169,22.941,2.502,270.0,2.334
17509,2021-07-02 09:15:00,862.846,25.399,23.524,2.582,265.604,2.95
17510,2021-07-02 09:30:00,862.803,24.694,24.097,2.674,265.199,3.461
17511,2021-07-02 09:45:00,862.752,24.015,24.669,2.762,266.975,3.947
17512,2021-07-02 10:00:00,862.699,23.326,25.247,2.832,270.0,4.505
17513,2021-07-02 10:15:00,862.644,22.599,25.836,2.872,273.448,5.205
17514,2021-07-02 10:30:00,862.585,21.858,26.414,2.881,276.63,5.985
17515,2021-07-02 10:45:00,862.52,21.14,26.956,2.863,279.298,6.744
17516,2021-07-02 11:00:00,862.445,20.481,27.437,2.82,281.454,7.377
17517,2021-07-02 11:15:00,862.357,19.906,27.836,2.754,283.222,7.804
17518,2021-07-02 11:30:00,862.261,19.401,28.167,2.665,284.852,8.061
17519,2021-07-02 11:45:00,862.161,18.937,28.449,2.554,286.534,8.215
17520,2021-07-02 12:00:00,862.062,18.491,28.703,2.42,288.385,8.334
17521,2021-07-02 12:15:00,861.969,18.044,28.943,2.268,290.43,8.474
17522,2021-07-02 12:30:00,861.879,17.619,29.17,2.116,292.539,8.623
17523,2021-07-02 12:45:00,861.787,17.247,29.379,1.988,294.583,8.753
17524,2021-07-02 13:00:00,861.692,16.959,29.565,1.906,296.466,8.831
17525,2021-07-02 13:15:00,861.59,16.776,29.726,1.886,298.14,8.835
17526,2021-07-02 13:30:00,861.483,16.686,29.863,1.921,299.636,8.791
17527,2021-07-02 13:45:00,861.374,16.664,29.979,1.995,300.979,8.733
17528,2021-07-02 14:00:00,861.267,16.687,30.078,2.093,302.171,8.698
17529,2021-07-02 14:15:00,861.163,16.738,30.162,2.203,303.194,8.714
17530,2021-07-02 14:30:00,861.06,16.818,30.236,2.33,304.037,8.776
17531,2021-07-02 14:45:00,860.952,16.937,30.303,2.484,304.704,8.87
17532,2021-07-02 15:00:00,860.836,17.102,30.367,2.671,305.204,8.984
17533,2021-07-02 15:15:00,860.709,17.316,30.431,2.898,305.569,9.105
17534,2021-07-02 15:30:00,860.577,17.564,30.491,3.146,305.898,9.231
17535,2021-07-02 15:45:00,860.446,17.825,30.541,3.396,306.302,9.359
17536,2021-07-02 16:00:00,860.324,18.08,30.575,3.627,306.887,9.49
17537,2021-07-02 16:15:00,860.216,18.314,30.589,3.823,307.723,9.622
17538,2021-07-02 16:30:00,860.12,18.534,30.581,3.986,308.761,9.752
17539,2021-07-02 16:45:00,860.033,18.753,30.547,4.126,309.927,9.876
17540,2021-07-02 17:00:00,859.952,18.983,30.486,4.248,311.155,9.986
17541,2021-07-02 17:15:00,859.874,19.233,30.396,4.36,312.378,10.082
17542,2021-07-02 17:30:00,859.802,19.492,30.285,4.459,313.496,10.168
17543,2021-07-02 17:45:00,859.738,19.744,30.16,4.541,314.404,10.254
17544,2021-07-02 18:00:00,859.685,19.973,30.029,4.6,314.995,10.348
17545,2021-07-02 18:15:00,859.647,20.173,29.897,4.637,315.204,10.453
17546,2021-07-02 18:30:00,859.626,20.364,29.761,4.661,315.117,10.557
17547,2021-07-02 18:45:00,859.626,20.574,29.614,4.685,314.86,10.645
17548,2021-07-02 19:00:00,859.651,20.832,29.448,4.724,314.546,10.704
17549,2021-07-02 19:15:00,859.702,21.155,29.259,4.786,314.266,10.72
17550,2021-07-02 19:30:00,859.772,21.525,29.055,4.863,314.016,10.698
17551,2021-07-02 19:45:00,859.852,21.912,28.844,4.945,313.772,10.645
17552,2021-07-02 20:00:00,859.932,22.286,28.635,5.018,313.512,10.569
17553,2021-07-02 20:15:00,860.006,22.631,28.435,5.076,313.242,10.475
17554,2021-07-02 20:30:00,860.074,22.973,28.235,5.126,313.091,10.361
17555,2021-07-02 20:45:00,860.138,23.352,28.022,5.182,313.23,10.222
17556,2021-07-02 21:00:00,860.202,23.81,27.784,5.256,313.837,10.056
17557,2021-07-02 21:15:00,860.268,24.365,27.514,5.355,315.008,9.864
17558,2021-07-02 21:30:00,860.338,24.966,27.232,5.465,316.422,9.655
17559,2021-07-02 21:45:00,860.415,25.538,26.963,5.567,317.619,9.435
17560,2021-07-02 22:00:00,860.499,26.01,26.731,5.64,318.094,9.204
17561,2021-07-02 22:15:00,860.591,26.332,26.554,5.671,317.422,8.963
17562,2021-07-02 22:30:00,860.683,26.541,26.418,5.67,315.705,8.726
17563,2021-07-02 22:45:00,860.765,26.697,26.299,5.651,313.211,8.514
17564,2021-07-02 23:00:00,860.826,26.861,26.174,5.63,310.263,8.344
17565,2021-07-02 23:15:00,860.86,27.081,26.024,5.619,307.206,8.226
17566,2021-07-02 23:30:00,860.871,27.361,25.85,5.619,304.285,8.161
17567,2021-07-02 23:45:00,860.867,27.693,25.654,5.626,301.715,8.146
17568,2021-07-03 00:00:00,860.921,26.853,25.401,4.966,302.43,8.754
17569,2021-07-03 00:15:00,860.915,27.348,25.144,5.006,300.99,8.728
17570,2021-07-03 00:30:00,860.914,27.862,24.884,5.051,300.612,8.714
17571,2021-07-03 00:45:00,860.913,28.334,24.64,5.083,301.07,8.678
17572,2021-07-03 01:00:00,860.907,28.699,24.427,5.087,302.148,8.596
17573,2021-07-03 01:15:00,860.892,28.916,24.259,5.052,303.627,8.457
17574,2021-07-03 01:30:00,860.864,29.02,24.133,4.995,305.195,8.318
17575,2021-07-03 01:45:00,860.82,29.068,24.042,4.94,306.456,8.244
17576,2021-07-03 02:00:00,860.759,29.116,23.98,4.909,306.967,8.296
17577,2021-07-03 02:15:00,860.68,29.211,23.938,4.919,306.504,8.516
17578,2021-07-03 02:30:00,860.593,29.359,23.907,4.964,305.612,8.855
17579,2021-07-03 02:45:00,860.511,29.554,23.875,5.033,304.951,9.24
17580,2021-07-03 03:00:00,860.449,29.794,23.833,5.113,305.06,9.596
17581,2021-07-03 03:15:00,860.415,30.074,23.772,5.194,306.245,9.863
17582,2021-07-03 03:30:00,860.402,30.388,23.691,5.274,308.18,10.052
17583,2021-07-03 03:45:00,860.399,30.733,23.594,5.352,310.435,10.189
17584,2021-07-03 04:00:00,860.394,31.103,23.482,5.427,312.603,10.287
17585,2021-07-03 04:15:00,860.379,31.491,23.358,5.498,314.348,10.352
17586,2021-07-03 04:30:00,860.353,31.892,23.229,5.568,315.57,10.39
17587,2021-07-03 04:45:00,860.319,32.297,23.1,5.637,316.216,10.407
17588,2021-07-03 05:00:00,860.278,32.698,22.978,5.71,316.224,10.414
17589,2021-07-03 05:15:00,860.237,33.091,22.867,5.786,315.609,10.422
17590,2021-07-03 05:30:00,860.204,33.491,22.758,5.865,314.7,10.43
17591,2021-07-03 05:45:00,860.193,33.914,22.644,5.946,313.908,10.434
17592,2021-07-03 06:00:00,860.216,34.379,22.513,6.027,313.638,10.424
17593,2021-07-03 06:15:00,860.281,34.886,22.364,6.107,314.162,10.395
17594,2021-07-03 06:30:00,860.375,35.376,22.225,6.185,315.198,10.355
17595,2021-07-03 06:45:00,860.482,35.77,22.129,6.262,316.324,10.316
17596,2021-07-03 07:00:00,860.586,35.992,22.113,6.339,317.105,10.281
17597,2021-07-03 07:15:00,860.672,35.988,22.201,6.415,317.202,10.252
17598,2021-07-03 07:30:00,860.742,35.789,22.384,6.496,316.671,10.221
17599,2021-07-03 07:45:00,860.799,35.452,22.642,6.585,315.668,10.182
17600,2021-07-03 08:00:00,860.848,35.031,22.953,6.687,314.348,10.131
17601,2021-07-03 08:15:00,860.894,34.567,23.301,6.802,312.865,10.068
17602,2021-07-03 08:30:00,860.944,34.048,23.673,6.91,311.407,10.028
17603,2021-07-03 08:45:00,861.006,33.448,24.059,6.989,310.189,10.051
17604,2021-07-03 09:00:00,861.087,32.742,24.448,7.014,309.435,10.173
17605,2021-07-03 09:15:00,861.192,31.918,24.833,6.973,309.274,10.412
17606,2021-07-03 09:30:00,861.31,31.029,25.209,6.884,309.483,10.717
17607,2021-07-03 09:45:00,861.431,30.142,25.572,6.779,309.771,11.02
17608,2021-07-03 10:00:00,861.539,29.326,25.922,6.687,309.883,11.25
17609,2021-07-03 10:15:00,861.625,28.626,26.255,6.628,309.66,11.359
17610,2021-07-03 10:30:00,861.691,28.008,26.576,6.589,309.234,11.371
17611,2021-07-03 10:45:00,861.741,27.416,26.892,6.546,308.807,11.333
17612,2021-07-03 11:00:00,861.78,26.796,27.208,6.477,308.587,11.288
17613,2021-07-03 11:15:00,861.811,26.106,27.527,6.365,308.728,11.269
17614,2021-07-03 11:30:00,861.836,25.372,27.844,6.218,309.137,11.277
17615,2021-07-03 11:45:00,861.857,24.632,28.154,6.053,309.659,11.302
17616,2021-07-03 12:00:00,861.873,23.925,28.449,5.884,310.14,11.331
17617,2021-07-03 12:15:00,861.885,23.282,28.723,5.725,310.467,11.358
17618,2021-07-03 12:30:00,861.889,22.697,28.978,5.57,310.682,11.382
17619,2021-07-03 12:45:00,861.882,22.151,29.215,5.416,310.865,11.409
17620,2021-07-03 13:00:00,861.86,21.63,29.436,5.255,311.097,11.444
17621,2021-07-03 13:15:00,861.819,21.121,29.643,5.082,311.43,11.488
17622,2021-07-03 13:30:00,861.762,20.624,29.836,4.899,311.817,11.539
17623,2021-07-03 13:45:00,861.693,20.143,30.016,4.71,312.189,11.591
17624,2021-07-03 14:00:00,861.615,19.683,30.182,4.517,312.478,11.639
17625,2021-07-03 14:15:00,861.533,19.248,30.336,4.324,312.636,11.676
17626,2021-07-03 14:30:00,861.448,18.844,30.477,4.136,312.682,11.702
17627,2021-07-03 14:45:00,861.364,18.475,30.605,3.959,312.654,11.716
17628,2021-07-03 15:00:00,861.283,18.149,30.719,3.798,312.586,11.72
17629,2021-07-03 15:15:00,861.208,17.868,30.818,3.657,312.511,11.714
17630,2021-07-03 15:30:00,861.14,17.629,30.902,3.534,312.442,11.696
17631,2021-07-03 15:45:00,861.079,17.429,30.969,3.426,312.39,11.668
17632,2021-07-03 16:00:00,861.027,17.263,31.017,3.329,312.365,11.628
17633,2021-07-03 16:15:00,860.984,17.126,31.046,3.239,312.377,11.577
17634,2021-07-03 16:30:00,860.951,17.016,31.055,3.156,312.432,11.517
17635,2021-07-03 16:45:00,860.929,16.932,31.044,3.076,312.537,11.449
17636,2021-07-03 17:00:00,860.919,16.871,31.012,3.0,312.698,11.375
17637,2021-07-03 17:15:00,860.92,16.833,30.961,2.926,312.913,11.297
17638,2021-07-03 17:30:00,860.927,16.819,30.89,2.858,313.149,11.216
17639,2021-07-03 17:45:00,860.933,16.832,30.801,2.797,313.362,11.132
17640,2021-07-03 18:00:00,860.931,16.874,30.697,2.749,313.507,11.047
17641,2021-07-03 18:15:00,860.916,16.948,30.579,2.715,313.549,10.959
17642,2021-07-03 18:30:00,860.896,17.051,30.445,2.692,313.493,10.867
17643,2021-07-03 18:45:00,860.881,17.18,30.295,2.677,313.355,10.766
17644,2021-07-03 19:00:00,860.881,17.331,30.129,2.667,313.151,10.653
17645,2021-07-03 19:15:00,860.905,17.505,29.945,2.659,312.895,10.526
17646,2021-07-03 19:30:00,860.954,17.709,29.744,2.66,312.581,10.382
17647,2021-07-03 19:45:00,861.026,17.955,29.528,2.678,312.198,10.22
17648,2021-07-03 20:00:00,861.122,18.255,29.296,2.723,311.735,10.036
17649,2021-07-03 20:15:00,861.239,18.616,29.05,2.798,311.184,9.833
17650,2021-07-03 20:30:00,861.367,19.032,28.788,2.896,310.561,9.619
17651,2021-07-03 20:45:00,861.494,19.494,28.509,3.006,309.894,9.404
17652,2021-07-03 21:00:00,861.609,19.991,28.209,3.115,309.214,9.199
17653,2021-07-03 21:15:00,861.704,20.51,27.892,3.215,308.554,9.01
17654,2021-07-03 21:30:00,861.788,21.024,27.568,3.296,307.931,8.826
17655,2021-07-03 21:45:00,861.87,21.501,27.253,3.354,307.358,8.635
17656,2021-07-03 22:00:00,861.964,21.91,26.962,3.38,306.842,8.423
17657,2021-07-03 22:15:00,862.075,22.226,26.706,3.371,306.379,8.181
17658,2021-07-03 22:30:00,862.196,22.456,26.479,3.329,305.924,7.934
17659,2021-07-03 22:45:00,862.311,22.614,26.275,3.257,305.424,7.712
17660,2021-07-03 23:00:00,862.408,22.716,26.083,3.158,304.826,7.544
17661,2021-07-03 23:15:00,862.476,22.78,25.896,3.04,304.094,7.452
17662,2021-07-03 23:30:00,862.524,22.839,25.71,2.92,303.24,7.419
17663,2021-07-03 23:45:00,862.561,22.931,25.523,2.82,302.28,7.415
17664,2021-07-04 00:00:00,862.603,22.322,25.169,2.147,305.743,6.581
17665,2021-07-04 00:15:00,862.63,22.92,24.871,2.264,301.298,6.451
17666,2021-07-04 00:30:00,862.65,23.635,24.555,2.429,296.761,6.378
17667,2021-07-04 00:45:00,862.671,24.418,24.24,2.625,293.036,6.363
17668,2021-07-04 01:00:00,862.705,25.217,23.946,2.834,291.01,6.381
17669,2021-07-04 01:15:00,862.757,25.982,23.688,3.038,291.241,6.408
17670,2021-07-04 01:30:00,862.816,26.678,23.462,3.22,293.234,6.427
17671,2021-07-04 01:45:00,862.87,27.27,23.262,3.358,296.266,6.431
17672,2021-07-04 02:00:00,862.905,27.724,23.079,3.435,299.656,6.407
17673,2021-07-04 02:15:00,862.91,28.02,22.907,3.439,302.85,6.338
17674,2021-07-04 02:30:00,862.893,28.201,22.741,3.387,305.599,6.246
17675,2021-07-04 02:45:00,862.864,28.322,22.577,3.307,307.661,6.156
17676,2021-07-04 03:00:00,862.833,28.44,22.411,3.223,308.731,6.097
17677,2021-07-04 03:15:00,862.809,28.606,22.238,3.157,308.652,6.076
17678,2021-07-04 03:30:00,862.795,28.841,22.046,3.109,307.932,6.025
17679,2021-07-04 03:45:00,862.793,29.164,21.824,3.074,307.227,5.858
17680,2021-07-04 04:00:00,862.805,29.59,21.558,3.047,307.225,5.484
17681,2021-07-04 04:15:00,862.831,30.116,21.246,3.023,308.69,4.852
17682,2021-07-04 04:30:00,862.871,30.654,20.925,2.993,312.043,4.069
17683,2021-07-04 04:45:00,862.922,31.097,20.64,2.95,317.776,3.287
17684,2021-07-04 05:00:00,862.982,31.337,20.438,2.886,325.97,2.655
17685,2021-07-04 05:15:00,863.049,31.31,20.346,2.795,334.975,2.26
17686,2021-07-04 05:30:00,863.124,31.133,20.314,2.689,343.247,2.014
17687,2021-07-04 05:45:00,863.206,30.967,20.275,2.579,350.854,1.802
17688,2021-07-04 06:00:00,863.293,30.973,20.16,2.479,0.0,1.535
17689,2021-07-04 06:15:00,863.387,31.254,19.93,2.401,16.154,1.206
17690,2021-07-04 06:30:00,863.485,31.681,19.657,2.351,44.78,1.007
17691,2021-07-04 06:45:00,863.586,32.068,19.442,2.337,74.773,1.134
17692,2021-07-04 07:00:00,863.689,32.231,19.388,2.365,90.0,1.462
17693,2021-07-04 07:15:00,863.793,32.029,19.566,2.435,93.674,1.793
17694,2021-07-04 07:30:00,863.895,31.506,19.937,2.528,92.754,2.062
17695,2021-07-04 07:45:00,863.993,30.753,20.433,2.618,90.854,2.263
17696,2021-07-04 08:00:00,864.085,29.862,20.986,2.681,90.0,2.385
17697,2021-07-04 08:15:00,864.168,28.918,21.537,2.701,91.435,2.418
17698,2021-07-04 08:30:00,864.242,27.992,22.069,2.699,94.947,2.363
17699,2021-07-04 08:45:00,864.305,27.151,22.577,2.706,100.318,2.231
17700,2021-07-04 09:00:00,864.355,26.459,23.053,2.753,107.691,2.034
17701,2021-07-04 09:15:00,864.392,25.965,23.494,2.864,117.739,1.79
17702,2021-07-04 09:30:00,864.414,25.641,23.904,3.032,131.883,1.552
17703,2021-07-04 09:45:00,864.42,25.438,24.289,3.245,151.054,1.397
17704,2021-07-04 10:00:00,864.408,25.308,24.656,3.487,172.983,1.398
17705,2021-07-04 10:15:00,864.379,25.196,25.017,3.742,192.764,1.56
17706,2021-07-04 10:30:00,864.336,25.005,25.406,3.972,209.099,1.831
17707,2021-07-04 10:45:00,864.282,24.629,25.862,4.14,223.211,2.186
17708,2021-07-04 11:00:00,864.223,23.963,26.423,4.203,236.146,2.639
17709,2021-07-04 11:15:00,864.162,22.945,27.112,4.135,247.902,3.228
17710,2021-07-04 11:30:00,864.092,21.68,27.882,3.957,257.464,3.943
17711,2021-07-04 11:45:00,864.008,20.322,28.672,3.701,264.695,4.725
17712,2021-07-04 12:00:00,863.901,19.018,29.418,3.402,270.0,5.499
17713,2021-07-04 12:15:00,863.769,17.893,30.071,3.087,273.884,6.194
17714,2021-07-04 12:30:00,863.618,16.951,30.627,2.776,276.892,6.788
17715,2021-07-04 12:45:00,863.46,16.17,31.096,2.48,279.373,7.277
17716,2021-07-04 13:00:00,863.304,15.529,31.487,2.213,281.533,7.658
17717,2021-07-04 13:15:00,863.159,15.005,31.812,1.986,283.493,7.938
17718,2021-07-04 13:30:00,863.021,14.576,32.083,1.797,285.27,8.141
17719,2021-07-04 13:45:00,862.884,14.223,32.317,1.64,286.828,8.301
17720,2021-07-04 14:00:00,862.742,13.923,32.53,1.511,288.101,8.447
17721,2021-07-04 14:15:00,862.592,13.658,32.732,1.403,289.043,8.602
17722,2021-07-04 14:30:00,862.441,13.416,32.92,1.303,289.737,8.766
17723,2021-07-04 14:45:00,862.297,13.19,33.087,1.196,290.297,8.931
17724,2021-07-04 15:00:00,862.172,12.97,33.226,1.069,290.83,9.093
17725,2021-07-04 15:15:00,862.071,12.75,33.33,0.912,291.423,9.247
17726,2021-07-04 15:30:00,861.991,12.54,33.405,0.738,292.098,9.394
17727,2021-07-04 15:45:00,861.923,12.349,33.458,0.568,292.864,9.532
17728,2021-07-04 16:00:00,861.86,12.191,33.495,0.419,293.727,9.663
17729,2021-07-04 16:15:00,861.796,12.076,33.521,0.309,294.687,9.787
17730,2021-07-04 16:30:00,861.731,12.005,33.533,0.238,295.705,9.893
17731,2021-07-04 16:45:00,861.668,11.982,33.526,0.205,296.741,9.973
17732,2021-07-04 17:00:00,861.608,12.008,33.494,0.209,297.761,10.013
17733,2021-07-04 17:15:00,861.553,12.082,33.434,0.247,298.743,10.008
17734,2021-07-04 17:30:00,861.503,12.2,33.346,0.313,299.687,9.972
17735,2021-07-04 17:45:00,861.458,12.353,33.232,0.397,300.595,9.924
17736,2021-07-04 18:00:00,861.419,12.535,33.095,0.493,301.461,9.883
17737,2021-07-04 18:15:00,861.384,12.738,32.936,0.593,302.264,9.864
17738,2021-07-04 18:30:00,861.352,12.964,32.756,0.697,302.963,9.871
17739,2021-07-04 18:45:00,861.319,13.214,32.554,0.804,303.508,9.901
17740,2021-07-04 19:00:00,861.284,13.492,32.329,0.915,303.857,9.953
17741,2021-07-04 19:15:00,861.244,13.795,32.083,1.027,303.994,10.019
17742,2021-07-04 19:30:00,861.212,14.106,31.822,1.131,304.018,10.073
17743,2021-07-04 19:45:00,861.2,14.407,31.552,1.213,304.052,10.082
17744,2021-07-04 20:00:00,861.223,14.676,31.283,1.261,304.22,10.013
17745,2021-07-04 20:15:00,861.289,14.903,31.017,1.268,304.615,9.846
17746,2021-07-04 20:30:00,861.387,15.11,30.747,1.246,305.188,9.608
17747,2021-07-04 20:45:00,861.506,15.327,30.46,1.216,305.844,9.337
17748,2021-07-04 21:00:00,861.63,15.585,30.147,1.194,306.472,9.073
17749,2021-07-04 21:15:00,861.748,15.902,29.802,1.192,306.971,8.843
17750,2021-07-04 21:30:00,861.864,16.24,29.443,1.195,307.366,8.641
17751,2021-07-04 21:45:00,861.984,16.545,29.099,1.18,307.727,8.453
17752,2021-07-04 22:00:00,862.114,16.766,28.794,1.123,308.132,8.265
17753,2021-07-04 22:15:00,862.258,16.869,28.546,1.011,308.605,8.066
17754,2021-07-04 22:30:00,862.411,16.893,28.339,0.864,308.897,7.854
17755,2021-07-04 22:45:00,862.567,16.895,28.149,0.71,308.663,7.629
17756,2021-07-04 23:00:00,862.719,16.934,27.95,0.58,307.508,7.395
17757,2021-07-04 23:15:00,862.861,17.057,27.722,0.497,305.131,7.16
17758,2021-07-04 23:30:00,862.992,17.274,27.462,0.462,301.796,6.943
17759,2021-07-04 23:45:00,863.113,17.584,27.171,0.473,297.983,6.755
17760,2021-07-05 00:00:00,863.169,17.702,26.382,-0.078,290.063,6.32
17761,2021-07-05 00:15:00,863.257,18.31,26.01,0.084,289.86,5.926
17762,2021-07-05 00:30:00,863.347,18.948,25.639,0.252,290.865,5.472
17763,2021-07-05 00:45:00,863.426,19.589,25.267,0.407,292.907,4.958
17764,2021-07-05 01:00:00,863.481,20.207,24.891,0.529,295.827,4.384
17765,2021-07-05 01:15:00,863.505,20.771,24.514,0.599,299.57,3.756
17766,2021-07-05 01:30:00,863.51,21.237,24.164,0.616,304.539,3.111
17767,2021-07-05 01:45:00,863.511,21.555,23.874,0.581,311.461,2.497
17768,2021-07-05 02:00:00,863.527,21.675,23.678,0.493,321.264,1.969
17769,2021-07-05 02:15:00,863.569,21.575,23.596,0.358,334.56,1.571
17770,2021-07-05 02:30:00,863.629,21.349,23.579,0.197,351.097,1.306
17771,2021-07-05 02:45:00,863.695,21.115,23.566,0.035,9.564,1.151
17772,2021-07-05 03:00:00,863.755,20.995,23.494,-0.101,28.62,1.066
17773,2021-07-05 03:15:00,863.8,21.078,23.319,-0.192,47.947,1.024
17774,2021-07-05 03:30:00,863.832,21.334,23.065,-0.237,66.052,1.031
17775,2021-07-05 03:45:00,863.856,21.701,22.777,-0.243,80.56,1.07
17776,2021-07-05 04:00:00,863.878,22.119,22.497,-0.214,90.0,1.102
17777,2021-07-05 04:15:00,863.903,22.534,22.261,-0.156,94.137,1.088
17778,2021-07-05 04:30:00,863.931,22.925,22.07,-0.08,94.567,1.026
17779,2021-07-05 04:45:00,863.964,23.279,21.918,0.003,92.698,0.935
17780,2021-07-05 05:00:00,864.003,23.582,21.799,0.083,90.0,0.841
17781,2021-07-05 05:15:00,864.047,23.833,21.703,0.152,88.279,0.763
17782,2021-07-05 05:30:00,864.096,24.076,21.606,0.214,87.992,0.726
17783,2021-07-05 05:45:00,864.149,24.368,21.483,0.276,88.841,0.752
17784,2021-07-05 06:00:00,864.204,24.767,21.308,0.346,90.0,0.869
17785,2021-07-05 06:15:00,864.262,25.302,21.069,0.429,90.696,1.085
17786,2021-07-05 06:30:00,864.322,25.887,20.819,0.529,90.846,1.355
17787,2021-07-05 06:45:00,864.388,26.41,20.627,0.646,90.595,1.621
17788,2021-07-05 07:00:00,864.46,26.76,20.562,0.782,90.0,1.821
17789,2021-07-05 07:15:00,864.538,26.844,20.676,0.934,89.108,1.916
17790,2021-07-05 07:30:00,864.62,26.661,20.963,1.09,88.386,1.939
17791,2021-07-05 07:45:00,864.7,26.229,21.401,1.233,88.462,1.942
17792,2021-07-05 08:00:00,864.774,25.565,21.967,1.345,90.0,1.978
17793,2021-07-05 08:15:00,864.838,24.701,22.634,1.416,93.209,2.085
17794,2021-07-05 08:30:00,864.891,23.724,23.352,1.451,97.289,2.236
17795,2021-07-05 08:45:00,864.935,22.731,24.066,1.461,101.612,2.381
17796,2021-07-05 09:00:00,864.97,21.822,24.722,1.457,106.039,2.467
17797,2021-07-05 09:15:00,864.996,21.066,25.28,1.445,110.733,2.463
17798,2021-07-05 09:30:00,865.016,20.423,25.76,1.415,115.447,2.424
17799,2021-07-05 09:45:00,865.031,19.822,26.196,1.351,119.322,2.418
17800,2021-07-05 10:00:00,865.045,19.191,26.623,1.239,121.114,2.504
17801,2021-07-05 10:15:00,865.057,18.48,27.069,1.067,120.26,2.72
17802,2021-07-05 10:30:00,865.062,17.706,27.533,0.849,118.325,3.034
17803,2021-07-05 10:45:00,865.051,16.906,28.01,0.599,116.843,3.387
17804,2021-07-05 11:00:00,865.017,16.118,28.493,0.335,116.71,3.72
17805,2021-07-05 11:15:00,864.955,15.372,28.975,0.07,118.275,3.979
17806,2021-07-05 11:30:00,864.87,14.678,29.448,-0.19,120.976,4.16
17807,2021-07-05 11:45:00,864.772,14.038,29.905,-0.443,124.256,4.265
17808,2021-07-05 12:00:00,864.67,13.457,30.338,-0.684,127.702,4.292
17809,2021-07-05 12:15:00,864.57,12.938,30.74,-0.909,131.041,4.242
17810,2021-07-05 12:30:00,864.47,12.491,31.114,-1.1,134.263,4.148
17811,2021-07-05 12:45:00,864.365,12.124,31.462,-1.235,137.297,4.052
17812,2021-07-05 13:00:00,864.251,11.847,31.79,-1.295,139.935,3.996
17813,2021-07-05 13:15:00,864.123,11.665,32.098,-1.266,141.944,4.007
17814,2021-07-05 13:30:00,863.984,11.562,32.386,-1.163,143.431,4.071
17815,2021-07-05 13:45:00,863.839,11.519,32.65,-1.011,144.647,4.165
17816,2021-07-05 14:00:00,863.693,11.516,32.889,-0.833,145.865,4.268
17817,2021-07-05 14:15:00,863.549,11.536,33.099,-0.649,147.313,4.363
17818,2021-07-05 14:30:00,863.411,11.568,33.285,-0.469,149.032,4.447
17819,2021-07-05 14:45:00,863.282,11.604,33.449,-0.3,151.024,4.517
17820,2021-07-05 15:00:00,863.165,11.635,33.595,-0.147,153.303,4.572
17821,2021-07-05 15:15:00,863.063,11.658,33.724,-0.017,155.841,4.61
17822,2021-07-05 15:30:00,862.973,11.683,33.827,0.096,158.427,4.627
17823,2021-07-05 15:45:00,862.892,11.728,33.889,0.196,160.819,4.618
17824,2021-07-05 16:00:00,862.818,11.806,33.898,0.287,162.786,4.572
17825,2021-07-05 16:15:00,862.747,11.924,33.851,0.373,164.216,4.471
17826,2021-07-05 16:30:00,862.68,12.043,33.777,0.442,165.521,4.287
17827,2021-07-05 16:45:00,862.62,12.114,33.717,0.479,167.352,3.991
17828,2021-07-05 17:00:00,862.567,12.09,33.709,0.47,170.688,3.559
17829,2021-07-05 17:15:00,862.524,11.96,33.773,0.421,177.561,2.994
17830,2021-07-05 17:30:00,862.497,11.874,33.846,0.421,193.082,2.39
17831,2021-07-05 17:45:00,862.491,12.02,33.847,0.583,224.589,2.141
17832,2021-07-05 18:00:00,862.511,12.586,33.693,1.015,258.374,2.892
17833,2021-07-05 18:15:00,862.559,13.667,33.336,1.769,275.98,4.556
17834,2021-07-05 18:30:00,862.622,14.984,32.867,2.657,283.691,6.494
17835,2021-07-05 18:45:00,862.679,16.164,32.41,3.429,287.57,8.188
17836,2021-07-05 19:00:00,862.713,16.835,32.089,3.838,289.97,9.215
17837,2021-07-05 19:15:00,862.713,16.755,31.989,3.722,291.909,9.308
17838,2021-07-05 19:30:00,862.69,16.2,32.033,3.271,293.843,8.742
